Period: 07/27/2026 00:00:00 - 07/27/2026 23:00:00  UTC (+00:00)
Comparison Period: 07/25/2026 00:00:00 - 07/25/2026 23:00:00  UTC (+00:00)
Include Filters: Accepts JS[TRUE]; OS[iOS]; Country[Denmark]
Exclude Filters: 
Bulk Include Filters: 
Bulk Exclude Filters: 
OrderBy: Auctions DESC
App Name,Auctions,Auctions CHG(abs),Auctions CHG(rel)
Candy Crush Saga,885714,428571.42857142887,93.75000000000011%
Search It - Hidden Objects,871429,71428.57142857183,8.92857142857148%
CHAI: Social AI Platform- Chat,857143,0.00000000011641532182693481,1.3581787546475728E-14%
Word Search Explorer®,842857,-399999.99999999977,-32.183908045977%
Point Out: Color Escape Puzzle,814286,-342857.1428571427,-29.629629629629612%
Bus Traffic Fever!,800000,242857.14285714307,43.58974358974364%
Jewel Coloring,785714,142857.14285714284,22.222222222222225%
Jigsawscapes® - Jigsaw Puzzles,771429,-657142.8571428574,-46.0%
Kryss - The Battle of Words,771429,285714.28571428574,58.82352941176474%
Maze Escape: Block Puzzle,757143,99999.99999999953,15.217391304347755%
Mahjong Club - Solitaire Game,742857,0.0,0.0%
Block Crush！,742857,-457142.85714285716,-38.095238095238095%
Pixel Flow!,728571,-185714.28571428568,-20.312499999999993%
Danish Radio: Live FM & Online,714286,-57142.85714285704,-7.407407407407396%
Sudoku· Classic Puzzle Games,685714,71428.57142857148,11.627906976744194%
Color Slide - Hexa Puzzle,671429,-114285.71428571409,-14.545454545454524%
tripadvisor.dk,671429,-100000.0,-12.962962962962964%
Pocket Sort: Coin Merge Puzzle,671429,14285.714285714203,2.1739130434782483%
Crossword Go!,642857,214285.7142857142,49.99999999999999%
Jigsolitaire,642857,85714.28571428568,15.384615384615383%
Toy Blast,628571,157142.85714285745,33.333333333333414%
Bubble Shooter: Pop & Blast,600000,28571.428571428754,5.000000000000034%
▻Sudoku,585714,157142.85714285687,36.6666666666666%
FotMob - Soccer Live Scores,557143,-385714.2857142858,-40.90909090909092%
DramaBox - Stream Drama Shorts,557143,57142.85714285716,11.428571428571438%
Business Empire: RichMan,557143,-28571.42857142852,-4.8780487804877986%
Wood Block Puzzle Games,542857,271428.57142857125,99.99999999999991%
dailymotion.com,528571,214285.7142857142,68.18181818181817%
My Perfect Hotel,514286,-57142.85714285722,-10.000000000000016%
Color by Number：Coloring Games,514286,42857.142857142724,9.090909090909065%
Solitaire,500000,-99999.99999999994,-16.666666666666664%
myTuner Radio - Live Stations,500000,-85714.28571428574,-14.634146341463424%
Word Screw - 3D Unscrew Bolts,500000,114285.71428571414,29.629629629629598%
Spider ▻ Solitaire,485714,-28571.42857142852,-5.5555555555555465%
Yarn Fever! Unravel Puzzle,471429,-28571.42857142852,-5.714285714285706%
Food Hunt: Pixel Puzzle,471429,-85714.28571428574,-15.384615384615394%
Sudoku Blast!,457143,100000.0,28.00000000000001%
Solitaire – Classic Card Games,442857,114285.7142857142,34.782608695652144%
Hotpot Loop: Food Sort,442857,257142.85714285698,138.46153846153837%
Soccer Superstar,442857,-171428.57142857183,-27.9069767441861%
Color Maze - Puzzle Game,442857,-85714.2857142858,-16.216216216216235%
Block Puzzle Woody Origin,442857,-128571.42857142852,-22.5%
Cryptogram: Word Brain Puzzle,442857,85714.28571428556,23.99999999999996%
Hexa Sort,442857,128571.42857142835,40.90909090909083%
Tile Club - Matching Game,442857,-28571.42857142852,-6.0606060606060534%
Color Block Jam,428571,0.00000000005820766091346741,1.3581787546475733E-14%
Triple Tile: Match Puzzle Game,414286,57142.85714285716,16.00000000000001%
Tower War - Tactical Conquest,385714,14285.714285714319,3.8461538461538556%
BitLife - Life Simulator,385714,-99999.99999999994,-20.588235294117638%
Arrow Pro 3D,385714,-157142.85714285716,-28.947368421052637%
Sofascore: Live Sports Scores,385714,-200000.00000000017,-34.146341463414664%
Mahjong Jam: Tile Match,385714,99999.99999999977,34.99999999999992%
Badoo Dating: Meet New People,371429,114285.71428571423,44.444444444444414%
Snake Escape - Tap Away,371429,-57142.85714285704,-13.333333333333314%
Block Away - Tap Out Puzzle,371429,-142857.14285714267,-27.777777777777754%
ReelShort - Stream Drama & TV,357143,-57142.8571428571,-13.793103448275854%
Solitaire: Cards Games Classic,342857,-71428.57142857142,-17.241379310344826%
Color Cube Match: Sort Puzzle,342857,114285.71428571423,49.99999999999997%
Toon Blast,342857,-271428.57142857154,-44.18604651162792%
Car Jam: Escape Traffic Puzzle,342857,-0.00000000005820766091346741,-1.6977234433094665E-14%
nyheder.tv2.dk,328571,-57142.8571428571,-14.814814814814804%
Little Farm Story: Idle Tycoon,328571,14285.71428571426,4.545454545454538%
Magic Sort!,328571,214285.7142857142,187.49999999999991%
vinted.dk,328571,114285.71428571423,53.33333333333331%
1010! Block Puzzle Game,328571,28571.428571428405,9.523809523809467%
Alarmy - Loud alarm clock,314286,57142.85714285716,22.22222222222223%
Hexa Away,314286,-85714.28571428562,-21.428571428571406%
Rider – Stunt Bike Racing,314286,0.0,0.0%
Jigsaw Drop: Solitaire Puzzle,314286,-28571.428571428638,-8.333333333333353%
Fluffy Drop,300000,14285.71428571426,4.999999999999991%
Candy Crush Soda Saga,300000,-128571.42857142846,-29.999999999999982%
Skip-Bo™: Solitaire Card Game,300000,-242857.14285714272,-44.73684210526314%
Block Craft 3D: Building Games,300000,85714.28571428568,39.99999999999997%
"GoodNovel - Booktok, Stories",285714,57142.85714285713,24.99999999999999%
TuneIn Radio: Music & Sports,285714,-28571.42857142852,-9.090909090909076%
Woody Block Puzzle Brain Game,285714,-214285.7142857141,-42.85714285714283%
presse-fotos.dk,285714,-242857.14285714278,-45.94594594594594%
2048,285714,0.0,0.0%
Find Hidden Objects - Spot It!,271429,-85714.28571428562,-23.999999999999975%
Snake Clash!,271429,-42857.14285714278,-13.636363636363614%
Bus Out,271429,114285.71428571432,72.72727272727275%
Classic Solitaire - Card Games,257143,28571.42857142858,12.500000000000002%
Cube Tap Sort,257143,-42857.14285714281,-14.285714285714269%
Order Crazy: Water Sort Puzzle,257143,85714.28571428574,50.000000000000014%
Spider Solitaire: Card Game,257143,-57142.85714285707,-18.181818181818162%
Word Snack - Picnic with Words,257143,42857.14285714287,20.000000000000004%
Money Sort: Merge Puzzle,257143,100000.0,63.63636363636363%
valdemarsro.dk,257143,242857.14285714287,1700.0%
2 Player Games : Offline Games,257143,100000.0,63.63636363636363%
Paint by Number Coloring Game,257143,14285.71428571426,5.8823529411764595%
Tile Vacation - Triple Match,242857,57142.85714285716,30.769230769230777%
WordBrain: classic word puzzle,242857,-199999.99999999983,-45.16129032258062%
Goods Jam: Goods Sorting,242857,0.0,0.0%
Queenzle - Queen Puzzle Game,242857,71428.57142857145,41.66666666666667%
Solitaire ~ Classic Klondike,242857,42857.14285714287,21.428571428571434%
Block Out! - Color Sort Puzzle,228571,85714.28571428574,60.000000000000014%
Jigsaw Block Sort,228571,71428.57142857145,45.45454545454546%
Screw Sort 3D: Pin Puzzle Game,228571,-228571.4285714285,-49.99999999999999%
▻ Solitaire,228571,-14285.71428571429,-5.882352941176472%
Tetris®,228571,-28571.42857142858,-11.111111111111112%
tripadvisor.com,228571,0.000000000029103830456733704,1.2732925824820996E-14%
Brick Blast - Ball Breaker,228571,-85714.28571428568,-27.272727272727263%
Sudoku - Daily Puzzles,214286,-57142.85714285716,-21.052631578947373%
Da Fit,214286,-142857.14285714272,-39.99999999999997%
LiveScore: Live Sports Scores,214286,-228571.42857142852,-51.61290322580644%
WebNovel - Read Novels & Manga,214286,71428.57142857145,50.00000000000001%
Number Match: 2048 Puzzle,214286,-42857.14285714287,-16.66666666666667%
"Picsart AI Photo Editor, Video",214286,185714.28571428574,650.0000000000001%
Bubble Word Jam,214286,-71428.57142857142,-24.999999999999993%
Grocery List - Listonic,214286,-42857.14285714287,-16.66666666666667%
Knit Away - Yarn 3D,200000,-14285.71428571429,-6.666666666666668%
Marble Sort!,200000,100000.00000000001,100.0%
Ballz,200000,-271428.57142857136,-57.575757575757564%
Picture Cross,200000,14285.71428571429,7.692307692307694%
Drop Escape : Block Puzzle,200000,-28571.42857142858,-12.500000000000002%
Hay Day,200000,57142.85714285716,40.000000000000014%
Profile Perfect,200000,71428.57142857145,55.555555555555564%
Pocket FM: Audio Series,185714,28571.42857142858,18.181818181818187%
Daily Crossword Puzzles - EN,185714,42857.14285714287,30.000000000000007%
Mahjong Triple - Match 3 Tile,185714,14285.71428571429,8.333333333333336%
Water Sort Puzzle,185714,0.0,0.0%
Two Dots - Connect the Colors,185714,28571.42857142858,18.181818181818187%
⋆Solitaire: Classic Card Games,185714,-100000.0,-35.0%
Ball Sort Puzzle,185714,57142.857142857145,44.444444444444436%
"Block Color Mania, Puzzle Game",185714,71428.57142857143,62.5%
CubeAway - 3DPuzzle,185714,-28571.42857142858,-13.333333333333336%
Color Block Run - Puzzle Game,185714,85714.28571428572,85.71428571428571%
Crozzle - Crossword Puzzles,171429,71428.57142857143,71.42857142857143%
Daily Mahjong Match,171429,-14285.71428571429,-7.692307692307694%
DramaWave - Dramas & Reels,171429,57142.85714285716,50.000000000000014%
FUTBIN FC 26 Evolutions & More,171429,-14285.71428571429,-7.692307692307694%
Farm Heroes Saga,171429,42857.142857142855,33.33333333333333%
Math Crossword — Number Puzzle,171429,-42857.14285714287,-20.000000000000004%
Shanghai Mahjongg Puzzle,171429,-28571.42857142858,-14.285714285714288%
Mini Soccer Star 2026,171429,-57142.85714285716,-25.000000000000004%
Stealth Master: Assassin Ninja,171429,142857.14285714287,500.00000000000006%
Screw Project: ASMR Home,171429,42857.142857142855,33.33333333333333%
dailymail.com,171429,-85714.28571428574,-33.33333333333334%
Weather & Radar,171429,0.0,0.0%
⋆Spider Solitaire: Card Games,171429,-28571.42857142858,-14.285714285714288%
2248 - Number Puzzle Game,171429,-42857.14285714287,-20.000000000000004%
9GAG: Best LOL Pics & GIFs,171429,-157142.85714285713,-47.826086956521735%
Block Buster - No Timer,171429,-71428.57142857145,-29.411764705882355%
Top Eleven Be a Soccer Manager,171429,-42857.1428571429,-20.000000000000018%
SoundCloud: The Music You Love,171429,-14285.714285714319,-7.692307692307709%
Happy Screw Trip 3D,157143,0.0,0.0%
Hearts,157143,-14285.71428571429,-8.333333333333336%
Kik Messaging & Chat App,157143,42857.14285714287,37.500000000000014%
Killer Sudoku by Sudoku.com,157143,-85714.28571428574,-35.29411764705883%
Musi - Simple Music Streaming,157143,0.0,0.0%
Screw Block Escape,157143,0.0,0.0%
Take Off Bolts: Screw Puzzle,157143,57142.857142857145,57.14285714285714%
Woodoku Blast: Block Puzzle,157143,71428.57142857143,83.33333333333333%
Unknown,157143,-100000.00000000003,-38.8888888888889%
krak.dk,157143,128571.42857142858,450.0%
BeReal: Photos & Friends Daily,157143,-42857.14285714287,-21.428571428571434%
MyFitnessPal: Calorie Counter,157143,-14285.71428571429,-8.333333333333336%
Nostal Solitaire Card Game,157143,28571.428571428565,22.22222222222221%
Forza Football - Live Scores,157143,-342857.1428571426,-68.57142857142856%
Solitaire.com: Classic Cards,157143,-14285.714285714319,-8.333333333333352%
Demus: Easy Music Streaming,142857,85714.28571428572,150.00000000000003%
Drop the Cat,142857,57142.857142857145,66.66666666666666%
Food Sort: Puzzle Game,142857,28571.42857142858,25.000000000000007%
FreeCell: Card Game,142857,100000.00000000001,233.3333333333334%
Tinder Dating App: Date & Chat,142857,-57142.85714285716,-28.571428571428577%
express.co.uk,142857,71428.57142857143,100.0%
Color Block: Jam Puzzle 3D,142857,14285.714285714275,11.1111111111111%
genius.com,142857,85714.28571428572,150.00000000000003%
Color Up: Color By Number,142857,57142.85714285716,66.6666666666667%
nyheder24.dk,142857,-42857.14285714284,-23.076923076923066%
Tumblr: Social Media & Art,142857,0.0,0.0%
Yahoo Mail: Your Email & Inbox,142857,57142.857142857145,66.66666666666666%
Color Blaze Shooter,142857,42857.142857142855,42.85714285714285%
Flappy Dunk,128571,14285.714285714304,12.500000000000016%
Gecko Go,128571,14285.71428571429,12.500000000000002%
Gossip Harbor®: Merge & Story,128571,28571.42857142858,28.571428571428577%
Gems Match: Color Puzzle,128571,71428.57142857145,125.00000000000003%
Grill Sort™,128571,100000.00000000003,350.0000000000001%
Math Puzzle Games - Crossmath®,128571,-71428.57142857143,-35.714285714285715%
Mini Games: Calm & Chill,128571,57142.85714285716,80.00000000000003%
Ruzzle,128571,14285.71428571429,12.500000000000002%
Solitaire·,128571,-142857.1428571429,-52.631578947368425%
Zombie Catchers : Hunt & sell,128571,-14285.714285714275,-9.999999999999991%
States Builder: Trade Empire,128571,-71428.57142857143,-35.714285714285715%
Bricks n Balls - Block Breaker,128571,-157142.85714285716,-55.0%
Coin Sort,128571,42857.14285714287,50.000000000000014%
Talkie Lab - AI Playground,128571,14285.71428571429,12.500000000000004%
Travel Town - Merge Adventure,128571,42857.14285714287,50.00000000000002%
Spider Solitaire - ACE,128571,-28571.42857142858,-18.181818181818187%
Water Sort Puzzle: Get Color,128571,14285.714285714275,12.499999999999988%
hendesmade.dk,128571,-114285.71428571429,-47.05882352941176%
Pixel Art － Color by Number,128571,42857.142857142855,49.99999999999999%
Jigsaw Solitaire Relax Puzzle,128571,71428.57142857143,125.00000000000001%
OneFootball Live Soccer scores,128571,-228571.42857142858,-64.0%
Idle Zombie Miner: Gold Tycoon,114286,-28571.428571428565,-19.999999999999993%
Screw Sort Puzzle™- Pin Jam 3D,114286,-171428.57142857142,-59.99999999999999%
Sheep Dash-Farm Animal Escape,114286,-57142.857142857145,-33.33333333333333%
Stepler - Walk & Earn,114286,85714.28571428574,300.0000000000001%
Solitaire - Best Card Game,114286,-200000.0,-63.63636363636363%
Super Goal: Fun Soccer Game,114286,85714.28571428574,300.0000000000001%
Tile Master 3D: Matching Games,114286,57142.85714285716,100.00000000000003%
Unscrew: Screw Pin Jam Puzzle,114286,-14285.714285714275,-11.111111111111102%
Vehicle Masters,114286,-128571.4285714286,-52.94117647058824%
Woodber - Classic Number Game,114286,-100000.00000000001,-46.66666666666667%
Goods Sort™ - Triple Master 3D,114286,42857.14285714287,60.000000000000014%
Smash Fest!,114286,-228571.42857142846,-66.66666666666666%
Words of Wonders: Search,114286,14285.71428571429,14.285714285714288%
Color Block: Combo Blast,114286,0.0,0.0%
Art Block Puzzle: Snap & Merge,114286,28571.42857142858,33.33333333333334%
Block Puzzle 100,114286,71428.57142857143,166.66666666666669%
Brain Test: Tricky Puzzles,114286,-0.000000000014551915228366852,-1.2732925824820994E-14%
DOP 5: Delete One Part,114286,28571.428571428565,33.33333333333332%
Goods Puzzle: 3D Sorting Games,114286,-28571.42857142858,-20.000000000000007%
Goods Sort Match - Sorting Fun,114286,-42857.14285714287,-27.27272727272728%
Jigsaw Puzzle: Daily Puzzles,114286,42857.142857142855,59.99999999999999%
Traffic Escape!,114286,14285.714285714275,14.285714285714272%
Unscrew Frenzy 3D,114286,57142.857142857145,100.0%
Wordscapes - Word Game,114286,-28571.42857142858,-20.000000000000007%
people.com,114286,42857.142857142855,59.99999999999999%
State.io - Conquer the World,114286,-57142.85714285716,-33.33333333333334%
TDS - Tower Destiny Survive,114286,-85714.28571428574,-42.85714285714287%
Tap Gallery: Block Tap Away,114286,0.0,0.0%
NumMatch: Number Logic Puzzles,114286,-28571.42857142858,-20.000000000000007%
Backgammon - Board Games,114286,14285.714285714275,14.285714285714272%
Brick Escape: Block Puzzle,100000,28571.42857142858,40.000000000000014%
Bridge Base Online - BBO,100000,-142857.1428571429,-58.82352941176471%
Car Match - Traffic Puzzle,100000,57142.85714285716,133.3333333333334%
Castle Busters,100000,-14285.71428571429,-12.500000000000002%
Clockmaker: Match 3 Puzzles,100000,0.0,0.0%
Cube Land Puzzle Game,100000,-28571.42857142858,-22.222222222222225%
Color Maze Master,100000,42857.14285714287,75.00000000000003%
Cozy Ropes: Connect the Dots,100000,57142.85714285716,133.3333333333334%
Eatventure,100000,57142.85714285716,133.3333333333334%
Gecko Out,100000,14285.714285714304,16.66666666666669%
Goods Challenge - Sort Master,100000,-14285.714285714275,-12.49999999999999%
Jewel Sliding - Block Puzzle,100000,100000.00000000001,NA
Jigsaw Puzzle Art: Relax Book,100000,-42857.142857142855,-29.999999999999996%
Jodel: Hyperlocal Community,100000,42857.14285714287,75.00000000000003%
Jigsaw Puzzles & Story,100000,14285.71428571429,16.66666666666667%
My Little Universe,100000,-14285.71428571429,-12.500000000000002%
Number Sums - Numbers Game,100000,0.0,0.0%
Path Flow - Maze Puzzle,100000,0.0,0.0%
Perfect Tidy,100000,-71428.57142857143,-41.666666666666664%
Pyramid Solitaire - Card Games,100000,-28571.42857142858,-22.222222222222225%
QuizDuel! Trivia & Quiz game,100000,-57142.857142857145,-36.36363636363636%
ladbible.com,100000,100000.00000000001,NA
AMAZE!!!,100000,57142.85714285716,133.3333333333334%
Backgammon ∙,100000,-114285.7142857143,-53.333333333333336%
Twisted Ropes: Untangle 3D,100000,14285.714285714304,16.66666666666669%
Ball Blast Cannon blitz mania,100000,14285.71428571429,16.66666666666667%
Triple Match City,100000,-14285.71428571429,-12.500000000000002%
Crossword Master - Word Puzzle,100000,28571.428571428565,39.999999999999986%
anna-mad.dk,100000,-200000.0,-66.66666666666667%
Goods Rush! 3D Sort Puzzle,100000,-28571.42857142858,-22.22222222222223%
dagens.dk,100000,-100000.00000000003,-50.000000000000014%
m.bild.de,100000,57142.857142857145,133.33333333333334%
Sudoku Master®: Number Puzzle,100000,57142.857142857145,133.33333333333334%
procyclingstats.com,100000,-499999.9999999999,-83.33333333333333%
Tap Color Pro: Color By Number,100000,71428.57142857142,249.99999999999994%
Tile Voyage: Match Puzzle,100000,42857.142857142855,74.99999999999999%
1 2 3 4 Player Games,100000,-28571.42857142858,-22.22222222222223%
Jigsawpad® - jigsaw puzzles HD,85714,-28571.42857142858,-25.000000000000004%
Number Master: Run and merge,85714,57142.85714285715,200.00000000000003%
Queens Master: Sudoku Puzzle,85714,-171428.57142857148,-66.66666666666669%
Race Master 3D: Car Racing,85714,-57142.857142857145,-40.0%
Ragdoll Break: Let's destroy!,85714,71428.57142857143,500.00000000000006%
Rails Age,85714,71428.57142857143,500.00000000000006%
Solitaire Klondike Fish,85714,28571.42857142858,50.000000000000014%
Spades Classic Card Game,85714,42857.14285714287,100.00000000000004%
Subway Surfers,85714,-71428.57142857143,-45.45454545454545%
Tap Tile!,85714,42857.14285714287,100.00000000000004%
Ten Crush,85714,71428.57142857143,500.00000000000006%
Woodle Screw™ Pin Nuts & Bolts,85714,57142.85714285715,200.00000000000003%
3D Bolt Master®: Screw Master®,85714,-28571.42857142858,-25.000000000000004%
Word Tour - word puzzle,85714,57142.85714285715,200.00000000000003%
vt.co,85714,57142.85714285715,200.00000000000003%
Brick Factory!,85714,28571.42857142858,50.000000000000014%
Skincare Time: Makeover ASMR,85714,71428.57142857143,500.00000000000006%
Room Decor: Lovely Home,85714,-42857.14285714287,-33.33333333333334%
Screw Jam Handler:Nuts & Bolts,85714,14285.71428571429,20.000000000000007%
Bricks Ball Crusher,85714,28571.42857142858,50.000000000000014%
Bubble Pop！Bubble Shooter Game,85714,71428.57142857143,500.00000000000006%
FarmVille 2: Country Escape,85714,14285.71428571429,20.000000000000007%
Cooking Fever: Restaurant Game,85714,57142.85714285715,200.00000000000003%
Cow Evolution: Merge to Evolve,85714,28571.42857142858,50.000000000000014%
Fill The Fridge!,85714,-14285.71428571429,-14.285714285714288%
Girl Rescue: Dragon Out!,85714,0.0,0.0%
Going Balls,85714,-28571.42857142858,-25.000000000000004%
GoodShort - Short Dramas Hub,85714,71428.57142857143,500.00000000000006%
Hearts: Card Game,85714,42857.14285714287,100.00000000000004%
Gummy Drop! Match 3 Puzzles,85714,71428.57142857143,500.00000000000006%
"Yahoo Finance: Stocks, Markets",85714,71428.57142857142,499.9999999999999%
Video Lite,85714,-57142.85714285716,-40.000000000000014%
mummum.dk,85714,-0.000000000014551915228366852,-1.697723443309466E-14%
Perfect Makeover Cleaning ASMR,85714,-71428.57142857142,-45.45454545454545%
Cookingdom,85714,14285.714285714275,19.999999999999982%
Cookingo: Perfect Meal,85714,-0.000000000014551915228366852,-1.697723443309466E-14%
BagMaster Isekai – Bag Battle,71429,42857.14285714286,150.00000000000003%
ATLAS:EARTH - Fun Cashback!,71429,0.000000000014551915228366852,2.0372681319713595E-14%
8 Ball Pool™,71429,0.0,0.0%
Block Puzzle - Woody 99 202‪4,71429,-42857.14285714287,-37.50000000000001%
Blossom Sort® - Flower Games,71429,28571.42857142858,66.6666666666667%
Bubble Bus: Parking Jam Puzzle,71429,42857.14285714286,150.00000000000003%
Cake Sort - Color Puzzle Game,71429,-71428.57142857143,-50.0%
Bus Craze - Traffic Jam Puzzle,71429,42857.14285714286,150.00000000000003%
Card ▻ Games,71429,42857.14285714286,150.00000000000003%
Catdom: Color Hole,71429,-28571.42857142858,-28.571428571428577%
Cell Survivor - Shoot Defense,71429,42857.14285714286,150.00000000000003%
Everyday Puzzles: Mini Games,71429,42857.14285714286,150.00000000000003%
Find Differences Search & Spot,71429,42857.14285714286,150.00000000000003%
Flow Free,71429,14285.71428571429,25.000000000000007%
Jigsaw Master - Jigsaw Puzzles,71429,0.0,0.0%
Jade Mahjong,71429,-14285.71428571429,-16.66666666666667%
Jelly Busters: Puzzle Game,71429,-28571.42857142858,-28.571428571428577%
Jigsort Puzzles,71429,42857.14285714286,150.00000000000003%
Kitty Sort: Twisted Tails,71429,57142.857142857145,400.0%
Kleinanzeigen - Buy & Sell,71429,-14285.71428571429,-16.66666666666667%
My Supermarket Simulator 3D®,71429,-42857.14285714287,-37.50000000000001%
Number Crunch: Match Game,71429,-114285.7142857143,-61.53846153846154%
NetShort - Popular Dramas & TV,71429,42857.14285714286,150.00000000000003%
Picture Builder Pixel Puzzle,71429,-85714.28571428572,-54.54545454545455%
Playdoku: Block Puzzle Game,71429,0.0,0.0%
Poke Genie -Remote Raid IV PvP,71429,0.0,0.0%
PolyBuzz: Chat with Characters,71429,14285.71428571429,25.000000000000007%
Puzzle Games: Jigsaw Puzzles,71429,0.000000000014551915228366852,2.0372681319713595E-14%
Renovation Day: House Makeover,71429,-100000.00000000001,-58.333333333333336%
Sudoku :),71429,28571.42857142858,66.6666666666667%
Arrow Away: Tap Escape Puzzle!,71429,0.0,0.0%
Solitaire Puzzle Card Games,71429,-28571.42857142858,-28.571428571428577%
Tile Dynasty: Triple Mahjong,71429,-14285.71428571429,-16.66666666666667%
Traffic Buster: Parking Escape,71429,14285.71428571429,25.000000000000007%
Woodturning 3D,71429,57142.857142857145,400.0%
Wool Craze -Yarn Color Sort 3D,71429,-14285.71428571429,-16.66666666666667%
Word Surf - Word Game,71429,42857.14285714286,150.00000000000003%
Zen Match - Relaxing Puzzle,71429,-14285.71428571429,-16.66666666666667%
Hexa Shift – Logic Puzzle,71429,14285.71428571429,25.000000000000007%
finance.yahoo.com,71429,28571.42857142858,66.6666666666667%
imo-International Calls & Chat,71429,42857.14285714286,150.00000000000003%
Solitaire Collection-Card Game,71429,57142.857142857145,400.0%
⋆Sudoku,71429,-42857.142857142855,-37.49999999999999%
Worm Hole: Color Puzzle,71429,28571.42857142858,66.6666666666667%
kicker Fußball News,71429,28571.42857142858,66.6666666666667%
Goods Group™ - Sort Game,71429,-28571.428571428594,-28.57142857142859%
Solitaire: Classic Cards Games,71429,57142.85714285713,399.9999999999999%
WordBrain 2: Fun word search!,71429,28571.428571428565,66.66666666666666%
Merge Cooking®,71429,-28571.428571428594,-28.57142857142859%
Bricks Breaker Quest,57143,28571.428571428572,100.0%
Hole Em All: Collect Master,57143,-42857.14285714287,-42.85714285714287%
Bus Escape: Traffic Jam,57143,-100000.00000000001,-63.63636363636364%
Calculator Plus #1,57143,57142.857142857145,NA
Angry Birds 2,57143,57142.857142857145,NA
Christmas Sweeper 2,57143,42857.142857142855,299.99999999999994%
Candy Crush Jelly Saga,57143,0.0,0.0%
Color Blast:Block Puzzle,57143,42857.142857142855,299.99999999999994%
Color Knitzy,57143,14285.71428571429,33.33333333333335%
Color Sort Solitaire,57143,28571.428571428572,100.0%
Colorever,57143,-28571.428571428565,-33.33333333333333%
Coloring Go!,57143,14285.71428571429,33.33333333333335%
Colorwood Sort Puzzle Game,57143,28571.428571428572,100.0%
Differences - Find & Spot It,57143,-14285.71428571429,-20.000000000000007%
Connect Master - Match Puzzle,57143,14285.71428571429,33.33333333333335%
Conquer Countries,57143,-57142.857142857145,-50.0%
Diskwala,57143,28571.428571428572,100.0%
Drop Merge® : Number Puzzle,57143,14285.71428571429,33.33333333333335%
Drop The Number : Merge Puzzle,57143,0.0,0.0%
