Period: 07/27/2026 00:00:00 - 07/27/2026 23:00:00  UTC (+00:00)
Comparison Period: 07/25/2026 00:00:00 - 07/25/2026 23:00:00  UTC (+00:00)
Include Filters: Accepts JS[TRUE]; OS[iOS]; Country[Japan]
Exclude Filters: 
Bulk Include Filters: 
Bulk Exclude Filters: 
OrderBy: Auctions DESC
Warning: Data truncated to top 5000 records
App Name,Auctions,Auctions CHG(abs),Auctions CHG(rel)
"GoodNovel - Booktok, Stories",19842857,-171428.57142856345,-0.8565310492504958%
Goods Puzzle: Sort Challenge,19685714,2142857.1428571306,12.214983713354979%
Brilliant Sort™ Diamond Puzzle,19185714,2042857.142857138,11.91666666666664%
少年ジャンプ＋ 人気漫画が読める雑誌アプリ,18742857,3071428.57142858,19.59890610756614%
マンガＵＰ！,18071429,-15257142.857142847,-45.77796828118301%
Search It - Hidden Objects,17271429,757142.8571428489,4.584775086505139%
サンデーうぇぶり,17200000,1571428.5714285802,10.054844606947041%
Vita Mahjong,17085714,657142.8571428582,4.000000000000006%
Unscrew Frenzy 3D,17014286,185714.28571427986,1.1035653650254318%
プラリー-歩くだけでポイ活・移動と歩数で稼ぐぽいかつアプリ,16857143,2914285.7142857052,20.901639344262225%
nlab.itmedia.co.jp,16585714,-1700000.0000000056,-9.296875000000027%
Arrows – Puzzle Escape,16157143,3671428.5714285653,29.40503432494273%
Tile Explorer: Tiles Clear!,16142857,-2599999.9999999925,-13.871951219512153%
ONE(ワン) お金がもらえるレシート買取&お買い物アプリ,15885714,6899999.999999996,76.78855325914142%
TownWiFi byGMO,15757143,2171428.5714285746,15.983175604626735%
Alarmy - Loud alarm clock,15085714,4814285.7142857,46.870653685674355%
うさポ by クラシル,14514286,1557142.85714286,12.017640573318657%
KAUCHE（カウシェ） - ショッピングアプリ,14300000,-5357142.857142853,-27.25290697674416%
プリ小説 byGMO 恋愛小説や夢小説が気軽に読める‪！,13857143,1442857.1428571455,11.622554660529373%
Jewel Coloring,13600000,-13357142.857142847,-49.549549549549525%
Woodoku - Wood Block Puzzles,13142857,1500000.0000000019,12.883435582822104%
delishkitchen.tv,12800000,4885714.285714292,61.732851985559634%
Meitu AI Photo & Video Editor,12342857,-1428571.4285714235,-10.373443983402456%
ANAポケット-歩数/歩くポイント-歩数をポイント・マイルに,12000000,-2214285.714285722,-15.577889447236227%
Number Match - Numbers Game,11871429,1085714.2857142892,10.066225165562948%
Mahjong Blast,11842857,2071428.5714285728,21.198830409356738%
bbs.animanch.com,11614286,842857.1428571381,7.824933687002607%
topics.smt.docomo.ne.jp,11557143,1257142.857142862,12.205270457697694%
Moneywalk Step Counter&Rewards,11114286,-499999.99999999255,-4.3050430504304416%
LINE：ナンプレ,11100000,-3342857.14285714,-23.14540059347179%
駅すぱあと-電車やバスなどの乗り換え案内、運行情報、時刻表も,11042857,3800000.0000000065,52.46548323471412%
Cell Survivor - Shoot Defense,10971429,3242857.14285714,41.95933456561917%
Order Crazy: Water Sort Puzzle,10814286,-1142857.1428571492,-9.557945041816058%
Fluffy Drop,10785714,2471428.5714285746,29.725085910652957%
Parallel: Your Hangout Place,10542857,-285714.2857142873,-2.6385224274406482%
3D Bolt Master®: Screw Master®,10500000,1499999.9999999981,16.666666666666647%
Woody Block Puzzle Brain Game,10414286,-1828571.4285714217,-14.935822637106137%
tenki.jp,10328571,2100000.0000000047,25.5208333333334%
トリマソリティア-ポイ活カードゲームアプリ,10314286,-4214285.714285716,-29.006882989183886%
ameblo.jp,10300000,471428.5714285709,4.796511627906972%
Music 音楽全て無制限で聴き放題！MusicMelody,10214286,757142.8571428582,8.00604229607252%
Color Block Jam,10142857,-485714.2857142873,-4.569892473118293%
LINE：ブロックジャム,9585714,-2857142.85714286,-22.962112514351343%
Spider ▻ Solitaire,9571429,-1114285.7142857164,-10.427807486631037%
nikkansports.com,9428571,1757142.8571428582,22.905027932960916%
マガポケ - 人気マンガが毎日楽しめるコミックアプリ,9328571,-485714.2857142836,-4.94905385735078%
Foodie Sizzle,9171429,-9285714.285714285,-50.30959752321981%
LINE ポイ活チョッキンズ,9057143,1728571.4285714347,23.58674463937631%
Sudoku - Brain Puzzle Games,9028571,-2928571.428571433,-24.492234169653557%
Woodle Screw™ Pin Nuts & Bolts,8885714,1757142.8571428573,24.64929859719438%
Grill Sort™,8828571,-7071428.5714285765,-44.474393530997325%
LEMON - very fun chat app,8814286,-171428.57142857276,-1.9077901430842752%
Goods Puzzle: 3D Sorting Games,8728571,-6728571.428571433,-43.5304990757856%
移動とレシートがお金にかわるポイ活アプリCODE(コード),8671429,114285.71428571455,1.3355592654424069%
s.tabelog.com,8671429,1599999.9999999972,22.626262626262587%
Offline Games - No Wifi Games,8528571,-2714285.7142857127,-24.142312579415485%
Car Jam: Escape Traffic Puzzle,8300000,585714.2857142845,7.592592592592575%
navitime.co.jp,7971429,1985714.2857142882,33.174224343675476%
Screw Sort 3D: Pin Puzzle Game,7557143,-3142857.1428571427,-29.37249666221628%
Block Crush！,7557143,1014285.7142857118,15.502183406113494%
Jigsaw Puzzles - Puzzle Games,7528571,871428.5714285728,13.090128755364832%
Tetris®,7428571,-1357142.8571428563,-15.447154471544708%
マンガMee-人気の少女漫画が読めるマンガアプリ,7242857,2671428.571428569,58.43749999999995%
Pocket Sort: Coin Merge Puzzle,7185714,-485714.28571428545,-6.331471135940407%
nishispo.nishinippon.co.jp,7100000,-2957142.8571428554,-29.403409090909083%
game8.jp,6857143,-2557142.8571428536,-27.162367223065214%
ロジックde懸賞 - 数字を使ったお絵描き・懸賞アプリ,6771429,-1042857.1428571409,-13.345521023765974%
pixiv.net,6685714,-2885714.2857142827,-30.149253731343258%
Amaze GO!,6514286,-1442857.1428571427,-18.132854578096943%
Smash Fest!,6414286,885714.2857142836,16.020671834625283%
トリマナンプレ-お小遣いが貯まるポイ活ロジックパズルアプリ,6214286,3771428.571428574,154.3859649122808%
Yarn Fever! Unravel Puzzle,6142857,757142.8571428573,14.058355437665782%
Water Sort Puzzle: Get Color,6128571,-1785714.2857142845,-22.56317689530685%
smt.docomo.ne.jp,6085714,814285.7142857155,15.447154471544744%
Jigsort®: Solitaire,6014286,-499999.99999999814,-7.675438596491201%
Pencil Sort™ - Color Sorting,5900000,-885714.2857142873,-13.052631578947386%
uranai.nosv.org,5871429,2071428.571428571,54.51127819548869%
Word Screw - 3D Unscrew Bolts,5871429,1514285.7142857155,34.75409836065578%
Mahjong Club - Solitaire Game,5871429,-342857.1428571455,-5.517241379310386%
DramaBox - Stream Drama Shorts,5657143,1599999.9999999995,39.436619718309856%
Toy Blast,5600000,1757142.8571428568,45.72490706319701%
Color Cube Match: Sort Puzzle,5585714,42857.14285714086,0.7731958762886235%
Blossom Sort® - Flower Games,5414286,-3171428.571428571,-36.93843594009983%
1geki.jp,5414286,1028571.4285714282,23.452768729641694%
pixivコミック,5357143,-5342857.142857141,-49.93324432576769%
斉藤さん,5300000,42857.14285714179,0.8152173913043277%
Just Kill Me 3,5285714,500000.0000000028,10.447761194029914%
匿名電話チャットアプリ - アノニム,5228571,914285.7142857164,21.1920529801325%
gamerch.com,5214286,-642857.1428571437,-10.975609756097573%
suki-kira.com,5071429,-342857.14285714366,-6.332453825857533%
Killer Sudoku by Sudoku.com,5071429,-928571.4285714291,-15.476190476190485%
Jigsawcard Solitaire Puzzle,5042857,99999.99999999814,2.023121387283198%
マンガPark-話題作多数！人気漫画が毎日更新で読める,4985714,-671428.571428569,-11.868686868686831%
Drop the Cat,4928571,-3300000.0000000037,-40.10416666666669%
gamewith.jp,4900000,199999.99999999814,4.25531914893613%
LINE トリプルトレジャー,4800000,-1885714.2857142836,-28.205128205128187%
ナンプレde懸賞 -【公式】パズルde懸賞シリーズ,4800000,314285.7142857127,7.006369426751557%
Da Fit,4657143,-557142.8571428582,-10.684931506849333%
Math Crossword — Number Puzzle,4628571,-85714.28571428265,-1.8181818181817546%
Manga BANG！,4500000,-1028571.4285714282,-18.604651162790702%
Nonogram.com - Number Games,4471429,414285.71428571455,10.21126760563381%
XP Hero,4414286,600000.0000000028,15.73033707865177%
ジグソーde懸賞 - ジグソーパズル：パズルde懸賞(公式),4300000,-642857.1428571427,-13.005780346820808%
PUI - 歩くとポイントが貯まるポイ活アプリ,4300000,157142.85714285402,3.793103448275786%
MONIE (モニー)  - 友達探し掲示板SNS,4285714,-571428.5714285718,-11.76470588235295%
Tile Club - Matching Game,4185714,757142.8571428563,22.083333333333314%
select.mamastar.jp,4157143,1571428.5714285704,60.773480662983374%
クラシル - 毎日の献立に！レシピ動画で料理がおいしく作れる,4042857,2814285.7142857127,229.06976744186034%
Associate Words -Solitaire Fun,4028571,-1042857.142857145,-20.563380281690183%
Tile Dynasty: Triple Mahjong,4014286,-571428.5714285723,-12.461059190031172%
the-ans.jp,3985714,-328571.42857142724,-7.615894039735069%
Crossword Master - Word Puzzle,3985714,757142.8571428573,23.451327433628332%
Sudoku Joy: Number Master Game,3942857,-657142.8571428568,-14.285714285714286%
Simple Calendar: ToDo Planner,3900000,-3999999.9999999953,-50.632911392405035%
Notepad - Simple Notes & Memo,3900000,-85714.28571428591,-2.1505376344086073%
Screw All Out - Jam Master,3857143,-300000.00000000047,-7.216494845360837%
Blockudoku - Block Puzzle Game,3828571,914285.7142857132,31.372549019607806%
Pixel Flow!,3814286,-1471428.5714285737,-27.837837837837878%
Screw Sort Puzzle™- Pin Jam 3D,3800000,-328571.42857143003,-7.958477508650553%
Cake Sort - Color Puzzle Game,3800000,785714.285714284,26.066350710900423%
Goods Master 3D: Matching Game,3757143,-1600000.0000000005,-29.866666666666678%
Food Hunt: Pixel Puzzle,3685714,-871428.5714285714,-19.122257053291538%
Wool Craze -Yarn Color Sort 3D,3685714,-300000.00000000047,-7.526881720430122%
Jigsaw Drop: Solitaire Puzzle,3657143,-1928571.4285714263,-34.526854219948824%
baby-calendar.jp,3642857,1285714.285714285,54.5454545454545%
LINE：ソリティア,3642857,-900000.0000000009,-19.811320754717002%
hochi.news,3628571,1285714.285714286,54.87804878048781%
Jigsawscapes® - Jigsaw Puzzles,3614286,171428.5714285723,4.979253112033223%
Number Sums - Numbers Game,3600000,-157142.85714285728,-4.182509505703426%
Number Crunch: Match Game,3571429,171428.57142857136,5.042016806722687%
Color Slide - Hexa Puzzle,3557143,-1371428.57142857,-27.82608695652172%
LINE：ディズニー ツムツム,3514286,-1799999.999999999,-33.870967741935466%
eFHUB 26,3485714,2771428.571428571,387.99999999999994%
BitWalk-Earn Bitcoin every day,3471429,699999.9999999991,25.257731958762864%
Merge Cooking®,3457143,-99999.99999999953,-2.8112449799196657%
地元のフリマアプリ・ジモティー,3442857,2114285.714285714,159.1397849462365%
Clipbox+,3442857,657142.8571428554,23.589743589743524%
Shape Escape: Block Puzzle,3428571,757142.8571428563,28.342245989304793%
Art Puzzle - Jigsaw Games,3314286,328571.42857142864,11.004784688995219%
Tile Match -Triple puzzle game,3271429,-242857.1428571432,-6.910569105691066%
トリマトリプルマッチ-パズルゲームでスキマ時間にポイ活,3242857,-2671428.571428572,-45.16908212560388%
Speed Stars,3228571,914285.7142857127,39.5061728395061%
Numpuz: Number Puzzle Games,3214286,0.0000000013969838619232178,4.346172014872236E-14%
パルシィ,3214286,-414285.7142857155,-11.417322834645702%
ponta-sp.dropgame.jp,3185714,471428.57142856997,17.368421052631522%
news.livedoor.com,3157143,742857.1428571427,30.76923076923076%
Bus Traffic Fever!,3114286,1542857.1428571413,98.18181818181804%
Goods Jam: Goods Sorting,3100000,-285714.285714285,-8.438818565400824%
LINE Bubble 2,3085714,1542857.1428571413,99.99999999999984%
Daily Merge: Match Puzzle Game,3057143,-271428.57142857043,-8.154506437768216%
Candy Crush Saga,3014286,1071428.5714285697,55.14705882352929%
FamilyAlbum - Photo Sharing,3000000,28571.428571428172,0.961538461538448%
netkeiba ネットケイバ,2985714,-38057142.857142836,-92.72537417333797%
Goods 3D Sorting: Match Games,2985714,-871428.5714285723,-22.59259259259262%
Japan Transit Planner,2971429,-2471428.5714285723,-45.406824146981634%
dポイントクラブ：お得情報満載のドコモ公式ポイントクラブ,2957143,542857.1428571437,22.485207100591754%
Flightradar24 | Flight Tracker,2928571,-1500000.0,-33.87096774193548%
LINE POP2 Puzzle -Puzzle Game,2900000,-28571.428571429104,-0.9756097560975789%
Zen Color - Color By Number,2871429,357142.85714285634,14.204545454545421%
Grill Match - Food Sort Puzzle,2842857,-1114285.714285714,-28.158844765342955%
LINE ポコポコ：3マッチパズルゲーム,2800000,-971428.5714285714,-25.757575757575754%
Snake Clash!,2800000,-1114285.7142857132,-28.46715328467151%
Jagat-Find Family & Friends,2800000,-57142.85714285821,-2.0000000000000377%
LINE：もじけし,2771429,-1685714.2857142817,-37.82051282051276%
"Block Color Mania, Puzzle Game",2728571,-2457142.8571428563,-47.382920110192835%
Tap Master™ - Take Blocks Away,2728571,-1442857.1428571437,-34.58904109589043%
ibis Paint X,2714286,-71428.57142857276,-2.5641025641026114%
クラシルボックスマージ ポイ活ゲームでポイントが貯まる,2714286,99999.99999999907,3.8251366120218226%
BeautyCam-Digicam&Photo Editor,2685714,-1042857.1428571446,-27.96934865900387%
アルコイン 歩いてポイントが貯まる！お得な歩数計アプリ,2642857,-214285.7142857141,-7.499999999999992%
Point Out: Color Escape Puzzle,2614286,-442857.1428571404,-14.485981308411143%
Wood Block Puzzle Games,2585714,128571.42857142957,5.232558139534924%
Ameba（アメーバ）,2585714,-1385714.2857142845,-34.892086330935236%
Brick Factory!,2571429,-1214285.7142857127,-32.075471698113176%
Hotpot Loop: Food Sort,2542857,-771428.5714285718,-23.27586206896553%
Dragon Mahjong games,2528571,-485714.285714285,-16.113744075829363%
Vポイント×Shufoo!,2528571,957142.8571428575,60.90909090909092%
COLORFUL - 歩いてポイントを貯めるポイ活アプリ！,2514286,357142.8571428573,16.55629139072848%
chouseisan.com,2514286,157142.85714285728,6.666666666666672%
Find Hidden Objects - Spot It!,2514286,-428571.4285714282,-14.563106796116495%
kurashiru.com,2500000,-157142.85714285728,-5.91397849462366%
InShot - Video Editor,2500000,185714.2857142859,8.0246913580247%
通話で繋がる KoeTomo（声とも）！通話アプリ,2485714,271428.5714285709,12.258064516129007%
Fruit Merge™: Match Game,2485714,-957142.8571428577,-27.80082987551869%
Block Away - Tap Out Puzzle,2442857,-342857.1428571427,-12.307692307692303%
Teller Novel,2385714,685714.2857142843,40.336134453781426%
Brick Blast - Ball Breaker,2371429,-128571.4285714291,-5.142857142857163%
Dreamy Room,2371429,-357142.8571428573,-13.089005235602102%
Soccer Superstar,2371429,142857.14285714133,6.41025641025634%
トリマソートパズル - 新感覚ジグソーパズルでポイ活ゲーム,2357143,128571.42857142957,5.769230769230814%
Goods Sort Match - Sorting Fun,2357143,-142857.14285714133,-5.714285714285655%
jorudan.co.jp,2342857,-142857.14285714226,-5.747126436781586%
Screw Out 3D: Nut Sort Jam,2328571,371428.57142857136,18.978102189781012%
GoodShort - Short Dramas Hub,2328571,1357142.8571428573,139.70588235294122%
ReelShort - Stream Drama & TV,2328571,728571.4285714279,45.53571428571423%
Arrow Pro 3D,2285714,-614285.7142857141,-21.18226600985221%
Screw Tap Jam™ - Craze Sort 3D,2257143,785714.285714285,53.39805825242712%
Drop The Number : Merge Puzzle,2257143,-657142.8571428563,-22.549019607843118%
ピッコマ,2214286,185714.28571428475,9.15492957746474%
Money Sort: Merge Puzzle,2200000,-357142.8571428573,-13.966480446927381%
ザ・花札 こいこい編,2171429,357142.8571428573,19.685039370078748%
dailymotion.com,2157143,-642857.1428571423,-22.959183673469365%
Tower War - Tactical Conquest,2157143,28571.428571428638,1.3422818791946336%
PiyoLog Baby Feeding Tracker,2157143,614285.7142857132,39.81481481481472%
Sudoku - Daily Puzzles,2142857,-85714.28571428498,-3.8461538461538134%
DramaWave - Dramas & Reels,2142857,671428.5714285714,45.63106796116503%
Hexa Away,2128571,214285.7142857141,11.194029850746254%
Jewel Sliding - Block Puzzle,2128571,214285.71428571385,11.19402985074624%
Solitaire,2085714,614285.7142857148,41.74757281553401%
クラシルソリティア ポイ活ゲームでポイントが貯まる,2071429,-57142.857142856345,-2.6845637583892237%
Little Farm Story: Idle Tycoon,2071429,-314285.7142857136,-13.17365269461075%
Block Craft 3D: Building Games,2071429,457142.85714285704,28.31858407079644%
Match 3D,2071429,-42857.14285714296,-2.027027027027031%
Color Block: Jam Puzzle 3D,2057143,-114285.71428571455,-5.263157894736853%
増えうさぎ by クラシル,2042857,-1185714.2857142834,-36.7256637168141%
Water Jam Sort - Match Puzzle,2014286,-228571.42857142887,-10.191082802547779%
Colorever,2000000,400000.00000000093,25.000000000000057%
Magic Sort!,2000000,342857.1428571427,20.68965517241378%
Ten Crush,1971429,-885714.2857142831,-30.99999999999993%
Candy Crush Soda Saga,1971429,600000.0000000002,43.75000000000001%
Yay! - community app,1957143,-499999.99999999977,-20.348837209302314%
Flower Merge - Blossom Games,1942857,-214285.71428571362,-9.933774834437052%
漢字クイズ - 単語パズル 面白い言葉遊び,1942857,-399999.99999999884,-17.07317073170727%
BeautyPlus-Selfie Photo Editor,1928571,-971428.5714285709,-33.4975369458128%
Solitaire – Classic Card Games,1928571,699999.9999999998,56.976744186046474%
ポイ活アンケート｜スマートアンサー（ポイ活アプリ）,1914286,485714.28571428545,33.999999999999964%
きいろチャット,1900000,185714.28571428638,10.83333333333337%
Brick Escape: Block Puzzle,1900000,-285714.28571428615,-13.071895424836615%
Jigsaw Puzzle Art: Relax Book,1900000,242857.14285714296,14.655172413793103%
Blockscapes - Block Puzzle,1900000,57142.85714285704,3.100775193798443%
My Perfect Hotel,1900000,242857.14285714272,14.65517241379309%
ad-contents.jp,1885714,457142.85714285704,31.99999999999999%
Yarn Out 3D,1871429,100000.00000000023,5.6451612903225925%
fnn.jp,1871429,257142.8571428568,15.929203539822982%
Paint by Number Coloring Game,1857143,14285.714285714086,0.7751937984496011%
Blossom Match: Puzzle Game,1842857,28571.428571428638,1.5748031496063022%
aikatu.jp,1828571,314285.7142857143,20.754716981132074%
熟語消し—単語消しの暇つぶしゲーム,1814286,-114285.71428571385,-5.9259259259259025%
Pixel Art － Color by Number,1814286,-28571.428571429104,-1.5503875968992529%
googirl.jp,1814286,-614285.7142857134,-25.29411764705879%
Solitaire Ⓞ,1800000,-242857.1428571432,-11.888111888111897%
ゼブラック：人気の漫画（マンガ）が読めるコミックアプリ,1785714,-414285.7142857143,-18.831168831168828%
Color Maze Master,1771429,-385714.2857142857,-17.880794701986748%
Perfect Tidy,1757143,114285.71428571432,6.956521739130436%
Sudoku Blast!,1742857,-1457142.8571428563,-45.53571428571426%
P発酵！ススムくん：放置ゲーム,1742857,428571.42857142864,32.608695652173914%
Girl Rescue: Dragon Out!,1728571,-642857.1428571418,-27.108433734939716%
Ponta ポイントカード/ポイントアプリ お得なクーポンも,1728571,-57142.85714285704,-3.1999999999999926%
Two Dots - Connect the Colors,1728571,328571.42857142887,23.469387755102055%
青鬼オンライン,1728571,-385714.2857142864,-18.24324324324327%
Lifebear カレンダーと手帳で予定表スケジュール管理,1714286,671428.571428572,64.38356164383565%
"Picsart AI Photo Editor, Video",1714286,-542857.1428571425,-24.050632911392388%
LINE：ブロックパズル,1700000,-400000.0,-19.04761904761904%
Jigsolitaire,1700000,-1457142.8571428566,-46.15384615384614%
chance.enjoy.point.auone.jp,1700000,-542857.1428571427,-24.203821656050945%
Pにゃんこと魔法のおつかい：放置ゲーム,1671429,214285.71428571432,14.705882352941169%
LINE Camera - Photo editor,1671429,-71428.57142857183,-4.098360655737726%
syosetu.org,1657143,571428.5714285714,52.6315789473684%
TuneIn Radio: Music & Sports,1657143,-485714.2857142857,-22.666666666666668%
Gossip Harbor®: Merge & Story,1642857,-28571.428571429336,-1.7094017094017542%
ニコニコ動画-アニメやボカロ動画が見放題の動画アプリ,1628571,-1914285.7142857122,-54.03225806451609%
PLAIO,1628571,1028571.4285714292,171.4285714285716%
Bus Out,1585714,-842857.1428571425,-34.70588235294115%
Arcadia Zen Math: Number Games,1585714,228571.42857142864,16.842105263157894%
Sled Surfers,1585714,285714.28571428615,21.978021978022014%
profitor.com,1571429,1500000.0000000002,2100.0000000000005%
Color Maze - Puzzle Game,1557143,-1228571.4285714265,-44.10256410256406%
Color by Number：Coloring Games,1557143,-599999.9999999998,-27.81456953642383%
daily.co.jp,1557143,-714285.7142857148,-31.44654088050316%
Merge Fashion: Romance Story,1557143,-385714.2857142859,-19.852941176470598%
aruku&(あるくと) 歩いてポイントが貯まる歩数計アプリ,1542857,-2142857.1428571413,-58.1395348837209%
Differences - Find & Spot It,1542857,-657142.8571428568,-29.870129870129855%
Green Ponta Action/歩数と睡眠でポイント,1528571,542857.1428571437,55.07246376811602%
Jewels Jungle : Match 3 Puzzle,1528571,114285.71428571409,8.080808080808064%
eiga.com,1528571,128571.4285714284,9.183673469387742%
Nut Sort: Color Sorting Game,1514286,-728571.4285714282,-32.484076433121%
nana-press.com,1514286,471428.5714285717,45.205479452054824%
Maze Escape: Block Puzzle,1514286,114285.71428571339,8.163265306122382%
minkara.carview.co.jp,1500000,-257142.85714285704,-14.63414634146341%
Sheep Dash-Farm Animal Escape,1485714,-400000.00000000047,-21.21212121212122%
"Between, Couples Love Tracker",1471429,-171428.57142857113,-10.434782608695635%
Snake Puzzle: Slither to Eat!,1457143,285714.2857142857,24.390243902439014%
Goods Sort™ - Triple Master 3D,1442857,-814285.7142857132,-36.07594936708856%
altema.jp,1442857,-171428.5714285716,-10.61946902654868%
Gecko Out,1442857,-85714.28571428615,-5.607476635514046%
CubeAway - 3DPuzzle,1428571,42857.14285714296,3.0927835051546455%
Woodoku Blast: Block Puzzle,1428571,-585714.2857142864,-29.078014184397183%
ヤンジャン＋,1428571,185714.28571428545,14.942528735632159%
Tile Voyage: Match Puzzle,1414286,-114285.71428571409,-7.476635514018677%
OKOK·International,1414286,214285.71428571432,17.857142857142854%
毎日 脳トレ - 1日5分で脳の診断ができるパズルゲーム,1414286,371428.5714285716,35.616438356164394%
Tile Family®:Match Puzzle Game,1400000,414285.7142857148,42.02898550724644%
Infinite Minesweeper GRYKUBY,1400000,-128571.42857142934,-8.411214953271074%
Bubble Bus: Parking Jam Puzzle,1385714,157142.8571428575,12.790697674418633%
Find The Cat - Hidden Objects,1385714,-200000.00000000023,-12.612612612612626%
blog.esuteru.com,1371429,-428571.42857142864,-23.809523809523807%
comico,1371429,242857.14285714272,21.51898734177213%
Survivor!.io,1371429,-57142.85714285751,-4.000000000000024%
DMMポイントクラブ - DMMポイントを管理するアプリ！,1357143,-100000.0,-6.862745098039212%
NetShort - Popular Dramas & TV,1357143,-200000.0000000007,-12.844036697247743%
Bird Sort 2 Color Puzzle Game,1357143,-185714.28571428615,-12.03703703703706%
YCC365 Plus,1357143,271428.5714285716,25.000000000000018%
単語消し—面白い単語パズルゲーム,1342857,71428.57142857183,5.617977528089918%
Cube Tap Sort,1342857,-742857.1428571437,-35.6164383561644%
Tile Master 3D: Matching Games,1342857,-71428.5714285716,-5.050505050505061%
Hexa Sort,1342857,214285.71428571385,18.98734177215185%
Goods Rush! 3D Sort Puzzle,1328571,342857.1428571432,34.78260869565221%
Daily Mahjong Match,1314286,-0.00000000023283064365386963,-1.771537506062051E-14%
Math Puzzle Games - Crossmath®,1300000,-14285.714285714319,-1.0869565217391324%
Water Sort Puzzle,1300000,-485714.28571428615,-27.200000000000014%
uta-net.com,1300000,-528571.4285714293,-28.90625000000003%
Block Puzzle Woody Origin,1285714,-342857.1428571427,-21.052631578947356%
Wool Frenzy - Yarn Match 3D,1285714,-771428.5714285721,-37.500000000000014%
Everyday Grids: Logic Puzzles,1285714,-285714.2857142859,-18.181818181818187%
Gガイド テレビ番組表,1285714,-1057142.8571428573,-45.1219512195122%
Paper.io 2,1285714,-1700000.000000001,-56.937799043062206%
Tricky Mean2,1257143,257142.8571428575,25.714285714285744%
LINE：ジグソーパズル,1257143,-1057142.8571428575,-45.67901234567901%
Number Match - Fun Puzzle Game,1257143,-200000.00000000047,-13.725490196078457%
Wasteland Life: Survival Idle,1257143,142857.14285714296,12.820512820512828%
タイルde懸賞- 簡単トリプルマッチパズルで懸賞応募！,1257143,-1171428.571428571,-48.235294117647044%
Tinder Dating App: Date & Chat,1257143,-100000.0000000007,-7.368421052631628%
Water Sort Puzzle - Sort Color,1242857,-357142.85714285704,-22.321428571428555%
Tile Vacation - Triple Match,1242857,-28571.428571428172,-2.2471910112359232%
Bus Escape: Traffic Jam,1228571,-928571.4285714286,-43.04635761589404%
Bricks n Balls - Block Breaker,1228571,-571428.5714285714,-31.74603174603174%
dic.pixiv.net,1228571,-428571.42857142934,-25.862068965517278%
Skewer Jam: Food Games,1200000,-514285.71428571455,-30.000000000000007%
トクエル - 歩数でポイントが貯まるポイ活アプリ,1200000,-328571.4285714284,-21.495327102803728%
Drop Escape : Block Puzzle,1185714,-571428.5714285718,-32.52032520325204%
Differences - Spot & Search It,1185714,28571.428571428405,2.469135802469121%
ニンジャマイルズ - キーボードポイ活,1171429,114285.71428571432,10.810810810810814%
SortPuz - Water Puzzles Games,1171429,-328571.42857142934,-21.90476190476194%
Knit Away - Yarn 3D,1171429,-42857.14285714296,-3.52941176470589%
service.smt.docomo.ne.jp,1171429,-400000.00000000047,-25.454545454545478%
ポイ活Payソリティア-「そるティア」ポイント貯まる,1157143,242857.14285714342,26.562500000000068%
ソリティアde懸賞 - 暇つぶし 懸賞 ソリティア ゲーム,1157143,-800000.0000000005,-40.875912408759135%
