Period: 07/27/2026 00:00:00 - 07/27/2026 23:00:00  UTC (+00:00)
Comparison Period: 07/25/2026 00:00:00 - 07/25/2026 23:00:00  UTC (+00:00)
Include Filters: Accepts JS[TRUE]; OS[iOS]; Country[Norway]
Exclude Filters: 
Bulk Include Filters: 
Bulk Exclude Filters: 
OrderBy: Auctions DESC
App Name,Auctions,Auctions CHG(abs),Auctions CHG(rel)
Alarmy - Loud alarm clock,171429,100000.00000000001,140.0%
Solitaire – Classic Card Games,157143,-28571.42857142858,-15.384615384615389%
Wool Crush™-Escape Traffic Jam,157143,-157142.8571428571,-49.99999999999999%
Color Block Jam,157143,-57142.85714285713,-26.666666666666657%
Business Empire: RichMan,157143,-57142.85714285716,-26.66666666666667%
"Character AI: Chat, Talk, Text",142857,-57142.85714285716,-28.571428571428577%
Jewel Coloring,142857,-171428.5714285714,-54.54545454545453%
Solitaire·,142857,-414285.7142857143,-74.35897435897436%
vsco.co,142857,28571.428571428565,24.99999999999999%
Sofascore: Live Sports Scores,128571,-57142.85714285716,-30.769230769230777%
tripadvisor.com,128571,14285.71428571429,12.500000000000004%
Rider – Stunt Bike Racing,128571,14285.71428571429,12.500000000000004%
Classic Solitaire - Card Games,128571,71428.57142857143,125.00000000000001%
Goods Puzzle: Sort Challenge,128571,-142857.1428571429,-52.631578947368425%
Candy Crush Saga,114286,-100000.00000000001,-46.66666666666667%
Tower War - Tactical Conquest,114286,85714.28571428574,300.0000000000001%
Unknown,114286,-28571.428571428565,-19.999999999999993%
Woody Block Puzzle Brain Game,114286,-14285.714285714275,-11.111111111111102%
express.co.uk,114286,14285.71428571429,14.285714285714288%
vt.co,114286,71428.57142857145,166.6666666666667%
Color Maze - Puzzle Game,114286,0.0,0.0%
dailymail.com,114286,42857.142857142855,59.99999999999999%
Bubble Shooter: Pop & Blast,114286,14285.714285714275,14.285714285714272%
Search It - Hidden Objects,114286,71428.57142857143,166.66666666666669%
joe.co.uk,100000,57142.85714285716,133.3333333333334%
Hexa Away,100000,57142.85714285716,133.3333333333334%
Yarn Fever! Unravel Puzzle,100000,-14285.714285714275,-12.49999999999999%
Bricks n Balls - Block Breaker,100000,-14285.71428571429,-12.500000000000004%
Mini Soccer Star 2026,100000,28571.42857142858,40.00000000000002%
MyFitnessPal: Calorie Counter,100000,85714.28571428571,599.9999999999999%
Foodie Sizzle,85714,71428.57142857143,500.00000000000006%
Jigsaw Puzzles - Puzzle Games,85714,-157142.85714285716,-64.70588235294119%
Paint by Number Coloring Game,85714,-42857.142857142855,-33.33333333333333%
Jigsawscapes® - Jigsaw Puzzles,85714,-71428.57142857143,-45.45454545454545%
"Picsart AI Photo Editor, Video",85714,-42857.14285714287,-33.33333333333334%
Picture Builder Pixel Puzzle,85714,42857.14285714287,100.00000000000004%
Sudoku :),85714,0.0,0.0%
Wordfeud,85714,71428.57142857143,500.00000000000006%
Wordscapes - Word Game,85714,-14285.71428571429,-14.285714285714288%
fragrantica.com,85714,57142.85714285715,200.00000000000003%
si.com,85714,28571.42857142858,50.000000000000014%
wp.pl,85714,42857.14285714287,100.00000000000004%
9GAG: Best LOL Pics & GIFs,85714,0.0,0.0%
independent.co.uk,85714,57142.85714285715,200.00000000000003%
Colony Flow!,85714,-71428.57142857143,-45.45454545454545%
genius.com,85714,42857.14285714287,100.00000000000004%
Pixel Flow!,85714,57142.85714285714,199.99999999999997%
1881.no,85714,71428.57142857142,499.9999999999999%
Block Puzzle Woody Origin,85714,28571.428571428565,49.999999999999986%
Ballz,71429,-28571.428571428565,-28.571428571428562%
Block Away - Tap Out Puzzle,71429,0.0,0.0%
Imgur: Funny Memes & GIF Maker,71429,57142.857142857145,400.0%
Disc Golf Valley,71429,14285.71428571429,25.000000000000007%
Mahjong Club - Solitaire Game,71429,-114285.7142857143,-61.53846153846154%
Mahjong Triple - Match 3 Tile,71429,-85714.28571428572,-54.54545454545455%
Snake Clash!,71429,0.0,0.0%
Spider ▻ Solitaire,71429,0.0,0.0%
stralende-tanker.com,71429,-57142.85714285716,-44.44444444444445%
redcafe.net,71429,28571.42857142858,66.6666666666667%
1010! Block Puzzle Game,71429,-100000.00000000001,-58.333333333333336%
WordBrain: classic word puzzle,71429,-100000.00000000001,-58.333333333333336%
Flightradar24 | Flight Tracker,71429,14285.714285714275,24.99999999999998%
amomedia.com,71429,57142.85714285713,399.9999999999999%
2 Player Games : Offline Games,71429,-0.000000000014551915228366852,-2.0372681319713592E-14%
Sudoku· Classic Puzzle Games,57143,-14285.71428571429,-20.000000000000007%
Triple Tile: Match Puzzle Game,57143,-28571.428571428565,-33.33333333333333%
fortnitetracker.com,57143,0.0,0.0%
itavisen.no,57143,28571.428571428572,100.0%
Amaze GO!,57143,-28571.42857142858,-33.33333333333334%
playfootball.games,57143,14285.71428571429,33.33333333333335%
jutarnji.hr,57143,14285.71428571429,33.33333333333335%
myTuner Radio - Live Stations,57143,-14285.71428571429,-20.000000000000007%
BeReal: Photos & Friends Daily,57143,-42857.142857142855,-42.857142857142854%
Bubble Word Jam,57143,-100000.00000000001,-63.63636363636364%
Car Jam: Escape Traffic Puzzle,57143,-42857.14285714287,-42.85714285714287%
Bus Fever - Car Parking Jam,57143,-14285.714285714275,-19.999999999999986%
Color Block Run - Puzzle Game,57143,14285.71428571429,33.33333333333335%
Color Slide - Hexa Puzzle,57143,-85714.28571428572,-60.00000000000001%
Cryptogram: Word Brain Puzzle,57143,-14285.71428571429,-20.000000000000007%
Flappy Dunk,57143,28571.428571428572,100.0%
Goods Puzzle: 3D Sorting Games,57143,-100000.00000000001,-63.63636363636364%
Jigsolitaire,57143,-57142.857142857145,-50.0%
Goods Rush! 3D Sort Puzzle,57143,28571.428571428572,100.0%
Hidden Object Games: Seek It,57143,28571.428571428572,100.0%
Kik Messaging & Chat App,57143,-14285.71428571429,-20.000000000000007%
LiveScore: Live Sports Scores,57143,-85714.28571428572,-60.00000000000001%
Ludo King,57143,28571.428571428572,100.0%
Math Crossword — Number Puzzle,57143,-14285.71428571429,-20.000000000000007%
Money Sort: Merge Puzzle,57143,0.0,0.0%
Solitaire,57143,0.0,0.0%
Queens Master: Sudoku Puzzle,57143,0.0,0.0%
Solitaire - Card Games Classic,57143,-85714.28571428572,-60.00000000000001%
Sudoku Blast!,57143,0.0,0.0%
Block Crush！,42857,-28571.42857142858,-40.000000000000014%
Bus Traffic Fever!,42857,-28571.42857142858,-40.000000000000014%
Calm Solitaire: Classic Card,42857,28571.42857142857,199.99999999999997%
Coin Sort,42857,14285.714285714283,49.999999999999986%
Candy Crush Soda Saga,42857,-14285.71428571429,-25.000000000000007%
Cooking Fever: Restaurant Game,42857,42857.142857142855,NA
Daily Mahjong Match,42857,0.0,0.0%
Differences - Find & Spot It,42857,14285.714285714283,49.999999999999986%
Forza Football - Live Scores,42857,28571.42857142857,199.99999999999997%
FotMob - Soccer Live Scores,42857,-57142.85714285716,-57.14285714285715%
Found It! Hidden Object Game,42857,28571.42857142857,199.99999999999997%
Jigsaw Block Sort,42857,28571.42857142857,199.99999999999997%
Hexa Sort,42857,0.0,0.0%
Hotpot Loop: Food Sort,42857,0.0,0.0%
Marble Sort!,42857,-42857.14285714287,-50.000000000000014%
Math Puzzle Games - Crossmath®,42857,28571.42857142857,199.99999999999997%
Moovit: Bus & Transit Tracker,42857,0.0,0.0%
Number Crunch: Match Game,42857,-28571.428571428565,-39.99999999999999%
OneFootball Live Soccer scores,42857,0.0,0.0%
Radio Norge / Radio Norway FM,42857,-42857.142857142855,-50.0%
Pocket Sort: Coin Merge Puzzle,42857,-71428.57142857145,-62.50000000000001%
Sand Blast™ - Block Puzzle,42857,28571.42857142857,199.99999999999997%
Snake Puzzle: Slither to Eat!,42857,28571.42857142857,199.99999999999997%
Soccer Referee Simulator 2026,42857,28571.42857142857,199.99999999999997%
Solitaire - Patience Game,42857,42857.142857142855,NA
Spider Solitaire: Card Game,42857,42857.142857142855,NA
Tap Color Pro: Color By Number,42857,-14285.71428571429,-25.000000000000007%
Zen Solitaire - Classic Card,42857,28571.42857142857,199.99999999999997%
15min.lt,42857,14285.714285714283,49.999999999999986%
Water Sort Puzzle,42857,-14285.71428571429,-25.000000000000007%
Zen Word® - Relax Puzzle Game,42857,-42857.142857142855,-50.0%
Zombie Catchers : Hunt & sell,42857,42857.142857142855,NA
capology.com,42857,42857.142857142855,NA
elpais.com,42857,0.0,0.0%
imo-International Calls & Chat,42857,28571.42857142857,199.99999999999997%
Block Buster - No Timer,42857,-57142.85714285716,-57.14285714285715%
jpost.com,42857,42857.142857142855,NA
united.no,42857,-42857.142857142855,-50.0%
TimeTree: Shared Calendar,42857,-14285.71428571429,-25.000000000000007%
uquiz.com,42857,28571.42857142857,199.99999999999997%
"WEBTOON: Manga, Comics, Manhwa",42857,28571.42857142857,199.99999999999997%
huffpost.com,42857,42857.142857142855,NA
2048,28571,14285.714285714286,100.0%
WebNovel - Read Novels & Manga,28571,-14285.714285714283,-33.33333333333333%
Woodturning 3D,28571,-14285.714285714283,-33.33333333333333%
aljazeera.com,28571,-42857.14285714286,-60.00000000000001%
arsenal-mania.com,28571,14285.714285714286,100.0%
goal.com,28571,28571.428571428572,NA
ladbible.com,28571,28571.428571428572,NA
poczta.wp.pl,28571,14285.714285714286,100.0%
X2 Blocks: 2048 Number Puzzle,28571,0.0,0.0%
raidnow.leekduck.com,28571,28571.428571428572,NA
thesaurus.com,28571,14285.714285714286,100.0%
oneminuteblessings.com,28571,0.0,0.0%
1 2 3 4 Player Games,28571,-14285.714285714283,-33.33333333333333%
700 Solitaire Games Collection,28571,28571.428571428572,NA
Coffee Pack,28571,28571.428571428572,NA
Poke Genie -Remote Raid IV PvP,28571,-114285.71428571429,-80.0%
Wasteland Life: Survival Idle,28571,28571.428571428572,NA
Water Power!,28571,28571.428571428572,NA
Water Sort Puzzle: Get Color,28571,-71428.57142857145,-71.42857142857143%
Wood Block Puzzle Games,28571,-100000.0,-77.77777777777779%
Woodle Screw™ Pin Nuts & Bolts,28571,-14285.714285714283,-33.33333333333333%
Word Merge: Categories,28571,28571.428571428572,NA
Word Search Explorer®,28571,-42857.14285714286,-60.00000000000001%
Word Sort Fun!,28571,28571.428571428572,NA
anna-mad.dk,28571,28571.428571428572,NA
avenzo.hvmtdby.com,28571,14285.714285714286,100.0%
downdetector.no,28571,28571.428571428572,NA
efficiencyexperiments.com,28571,14285.714285714286,100.0%
finance.yahoo.com,28571,-14285.714285714283,-33.33333333333333%
gulesider.no,28571,28571.428571428572,NA
kingmods.net,28571,-14285.714285714283,-33.33333333333333%
marca.com,28571,-100000.0,-77.77777777777777%
mirror.co.uk,28571,-14285.714285714283,-33.33333333333333%
mydramalist.com,28571,14285.714285714286,100.0%
plbold.dk,28571,0.0,0.0%
pudelek.pl,28571,28571.428571428572,NA
readfullstorry.com,28571,0.0,0.0%
slobodnadalmacija.hr,28571,14285.714285714286,100.0%
sosialnytt.com,28571,14285.714285714286,100.0%
Yatzy - Classic Edition,28571,28571.428571428572,NA
thinkbettertoday.com,28571,14285.714285714286,100.0%
vinted.pl,28571,0.0,0.0%
‎Bubble Shooter Rainbow,28571,28571.428571428572,NA
themirror.com,28571,14285.714285714286,100.0%
wowhead.com,28571,0.0,0.0%
Art Puzzle - Jigsaw Games,28571,28571.428571428572,NA
9gag.com,28571,28571.428571428572,NA
Arrow Pro 3D,28571,-28571.428571428572,-50.0%
Audiomack - Play Music Offline,28571,14285.714285714286,100.0%
Ball Run 2048,28571,28571.428571428572,NA
Balloon Master 3D:Puzzle Games,28571,28571.428571428572,NA
BlazeShooter,28571,28571.428571428572,NA
"Block Color Mania, Puzzle Game",28571,14285.714285714286,100.0%
Block Blast！,28571,-85714.28571428571,-74.99999999999999%
Block Out! - Color Sort Puzzle,28571,28571.428571428572,NA
Brick Escape: Block Puzzle,28571,28571.428571428572,NA
Bricks Ball Crusher,28571,28571.428571428572,NA
Bridge Base Online - BBO,28571,-57142.85714285715,-66.66666666666667%
Bus Craze - Traffic Jam Puzzle,28571,28571.428571428572,NA
Cake Sort - Color Puzzle Game,28571,14285.714285714286,100.0%
Calculator₊,28571,28571.428571428572,NA
Conquer Countries,28571,-28571.428571428572,-50.0%
Crossword Challenge,28571,28571.428571428572,NA
Code Busters: Word Puzzle Game,28571,28571.428571428572,NA
Crossword Master - Word Puzzle,28571,-14285.714285714283,-33.33333333333333%
Cube Tap Sort,28571,-85714.28571428571,-74.99999999999999%
Dazzly: Color by Number Game,28571,14285.714285714286,100.0%
Drop the Cat,28571,-14285.714285714283,-33.33333333333333%
Everyday Grids: Logic Puzzles,28571,28571.428571428572,NA
Elemental Gloves - Magic Power,28571,28571.428571428572,NA
Family Tree! - Logic Puzzles,28571,28571.428571428572,NA
Find Hidden Objects - Spot It!,28571,-85714.28571428574,-75.00000000000001%
Football League™ 2026,28571,14285.714285714286,100.0%
Geometry Dash Lite,28571,-42857.14285714286,-60.00000000000001%
Goods Jam: Goods Sorting,28571,-28571.428571428572,-50.0%
Goods Mart: Sort & Match,28571,28571.428571428572,NA
Jigsaw Drop: Solitaire Puzzle,28571,-14285.714285714283,-33.33333333333333%
Goods Master 3D: Matching Game,28571,0.0,0.0%
InShot - Video Editor,28571,0.0,0.0%
Killer Sudoku by Sudoku.com,28571,14285.714285714286,100.0%
Knit Away - Yarn 3D,28571,14285.714285714286,100.0%
Kryss - The Battle of Words,28571,-28571.428571428572,-50.0%
Mahjong Blast,28571,-14285.714285714283,-33.33333333333333%
Maze Escape: Block Puzzle,28571,-114285.71428571429,-80.0%
My Perfect Hotel,28571,-85714.28571428574,-75.00000000000001%
Meitu AI Photo & Video Editor,28571,14285.714285714286,100.0%
Mynet Haber - Son Dakika,28571,14285.714285714286,100.0%
NetShort - Popular Dramas & TV,28571,14285.714285714286,100.0%
Nostal Solitaire Card Game,28571,-14285.714285714283,-33.33333333333333%
Number Tiles - Match Numbers,28571,28571.428571428572,NA
Nut Sort: Color Sorting Game,28571,14285.714285714286,100.0%
Pizza Ready!,28571,0.0,0.0%
Screw Puzzle: Wood Nut & Bolt™,28571,-28571.428571428572,-50.0%
Pyramid Solitaire - Card Games,28571,28571.428571428572,NA
Queenzle - Queen Puzzle Game,28571,-71428.57142857142,-71.42857142857142%
Spider Solitaire - Retro Card,28571,-14285.714285714283,-33.33333333333333%
State.io - Conquer the World,28571,-14285.714285714283,-33.33333333333333%
Stocktwits: Trading Community,28571,14285.714285714286,100.0%
Subway Surfers,28571,14285.714285714286,100.0%
Sudoku - Daily Puzzles,28571,-28571.428571428572,-50.0%
Sudoku - Aged Studio,28571,-14285.714285714283,-33.33333333333333%
Sudoku Master®: Number Puzzle,28571,14285.714285714286,100.0%
Super Goal: Fun Soccer Game,28571,0.0,0.0%
Tetris®,28571,-42857.14285714286,-60.00000000000001%
Tidy Puzzle: Perfect Satisfy,28571,0.0,0.0%
Tile Dynasty: Triple Mahjong,28571,14285.714285714286,100.0%
Tinder Dating App: Date & Chat,28571,-14285.714285714283,-33.33333333333333%
TuneIn Radio: Music & Sports,28571,14285.714285714286,100.0%
Touchgrind BMX 2,28571,-14285.714285714283,-33.33333333333333%
Triple Match City,28571,28571.428571428572,NA
Twisted Ropes: Untangle 3D,28571,-42857.14285714286,-60.00000000000001%
Two Dots - Connect the Colors,28571,28571.428571428572,NA
UNO!™,28571,28571.428571428572,NA
Airport Empire 2026,14286,14285.714285714286,NA
Tractor Delivery Farm,14286,14285.714285714286,NA
Airport Security: Fly Safe,14286,14285.714285714286,NA
Traffic Frenzy : Jam Escape,14286,0.0,0.0%
afarmgirlinthemaking.com,14286,14285.714285714286,NA
Angry Birds 2,14286,14285.714285714286,NA
Block Jam: Cookie Master,14286,14285.714285714286,NA
Sudoku Classic Brain Puzzle,14286,14285.714285714286,NA
Tricky Prank: Annoying Quest,14286,14285.714285714286,NA
Wood Nuts & Bolts Puzzle,14286,14285.714285714286,NA
amomama.com,14286,0.0,0.0%
delfi.lt,14286,0.0,0.0%
Animal Hunter: Wild Shooting,14286,14285.714285714286,NA
Art Block Puzzle: Snap & Merge,14286,-28571.42857142857,-66.66666666666666%
Block Puzzle - Woody 99 202‪4,14286,0.0,0.0%
Brick Factory!,14286,14285.714285714286,NA
CardGames.io,14286,-42857.142857142855,-74.99999999999999%
Sudoku Journey: Puzzle IQ,14286,14285.714285714286,NA
The Daily Puzzle,14286,14285.714285714286,NA
Trump's Empire: idle game,14286,14285.714285714286,NA
Vehicle Masters,14286,0.0,0.0%
Wood Rush Puzzle,14286,14285.714285714286,NA
Word Screw - 3D Unscrew Bolts,14286,-14285.714285714286,-50.0%
app.airtalk.live,14286,14285.714285714286,NA
botasot.info,14286,0.0,0.0%
discovernorthernitaly.com,14286,14285.714285714286,NA
famousbirthdays.com,14286,14285.714285714286,NA
globle-game.com,14286,-42857.142857142855,-74.99999999999999%
Arrow Explorer,14286,14285.714285714286,NA
Associations - Colorwood Game,14286,14285.714285714286,NA
Baseball Boy!,14286,14285.714285714286,NA
Block Puzzle 100,14286,14285.714285714286,NA
Blockscapes - Block Puzzle,14286,14285.714285714286,NA
Bubble Shooter Dragon Pop,14286,14285.714285714286,NA
Build A Queen,14286,14285.714285714286,NA
theannoyedthyroid.com,14286,14285.714285714286,NA
"Cash, Inc. Fame & Fortune Game",14286,0.0,0.0%
24sata.hr,14286,14285.714285714286,NA
Survivor Idle Run: Z-RPG Game,14286,14285.714285714286,NA
Tap Gallery: Block Tap Away,14286,-14285.714285714286,-50.0%
The Superhero League,14286,0.0,0.0%
Tidy Master: Hidden Objects,14286,14285.714285714286,NA
UNO Wonder,14286,14285.714285714286,NA
Vita Solitaire for Seniors,14286,14285.714285714286,NA
Wild West Color By Number Book,14286,14285.714285714286,NA
Woodber - Classic Number Game,14286,-42857.142857142855,-74.99999999999999%
Woodoku Blast: Block Puzzle,14286,-14285.714285714286,-50.0%
Word Search Journey - Puzzle,14286,14285.714285714286,NA
Yahoo Mail: Your Email & Inbox,14286,-14285.714285714286,-50.0%
as.com,14286,14285.714285714286,NA
atravelingfairy.com,14286,14285.714285714286,NA
brainyfacts.com.ng,14286,0.0,0.0%
byggebolig.no,14286,14285.714285714286,NA
downdetector.com,14286,14285.714285714286,NA
en.moralface.com,14286,14285.714285714286,NA
flashscore.pl,14286,14285.714285714286,NA
gamesradar.com,14286,0.0,0.0%
golfmonthly.com,14286,14285.714285714286,NA
happypancake.se,14286,14285.714285714286,NA
Arrow Fever: Tap Out Puzzle,14286,14285.714285714286,NA
Arrows Puzzle: Escape Out!,14286,14285.714285714286,NA
kindnessstorieshub.com,14286,14285.714285714286,NA
Ball Sort Puzzle,14286,14285.714285714286,NA
Bike Race: Free Style Games,14286,14285.714285714286,NA
Bitcoin Miner Bro - Tycoon,14286,14285.714285714286,NA
mondo.rs,14286,14285.714285714286,NA
Blockin' Color - Block Puzzle,14286,-28571.42857142857,-66.66666666666666%
Bounce Merge,14286,-14285.714285714286,-50.0%
Brain Test 5: Tricky Challenge,14286,14285.714285714286,NA
peterboroughtoday.co.uk,14286,14285.714285714286,NA
Bubble Shooter Pop!,14286,14285.714285714286,NA
Burger Please!,14286,14285.714285714286,NA
Bus Out,14286,0.0,0.0%
theaviationist.com,14286,14285.714285714286,NA
therunningweek.com,14286,0.0,0.0%
Castle Busters,14286,-71428.57142857143,-83.33333333333333%
Classic Solitaire Master,14286,14285.714285714286,NA
Cloud Music Offline Player mp3,14286,14285.714285714286,NA
CBS Sports Fantasy,14286,14285.714285714286,NA
Daily Journal: Diary with Lock,14286,14285.714285714286,NA
GossipMaster,14286,14285.714285714286,NA
Makeup ASMR: Makeover Story,14286,14285.714285714286,NA
Popsicle Stack,14286,14285.714285714286,NA
Solitaire Classic: Card 2026,14286,14285.714285714286,NA
Stealth Master: Assassin Ninja,14286,14285.714285714286,NA
Survivor!.io,14286,14285.714285714286,NA
Tape Tap!,14286,14285.714285714286,NA
TextNow: Call + Text Unlimited,14286,0.0,0.0%
The Superhero League 2,14286,14285.714285714286,NA
Tile Connect: Matching Games,14286,14285.714285714286,NA
Tile Master 3D: Matching Games,14286,14285.714285714286,NA
Ultimate Guitar: Chords & Tabs,14286,-57142.857142857145,-80.0%
Untappd: Find Drinks You Love,14286,14285.714285714286,NA
Water Sort: Color Sort Master,14286,14285.714285714286,NA
Wood Blast Escape,14286,14285.714285714286,NA
Wood Block Jam,14286,0.0,0.0%
Wooden Puzzle Bliss,14286,14285.714285714286,NA
Word Connect ¤,14286,14285.714285714286,NA
Word Domination: PvP Word Game,14286,0.0,0.0%
WordBrain 2: Fun word search!,14286,0.0,0.0%
Yatzy - The Classic Dice Game,14286,0.0,0.0%
Zen Arrow,14286,14285.714285714286,NA
awoiaf.westeros.org,14286,14285.714285714286,NA
azlyrics.com,14286,14285.714285714286,NA
bridgebase.com,14286,14285.714285714286,NA
cnn.iprima.cz,14286,14285.714285714286,NA
cyberpunk.fandom.com,14286,14285.714285714286,NA
eenadu.net,14286,14285.714285714286,NA
eniro.se,14286,0.0,0.0%
etkjokken.com,14286,14285.714285714286,NA
fmscout.com,14286,14285.714285714286,NA
gazetaexpress.com,14286,14285.714285714286,NA
gazzetta.it,14286,14285.714285714286,NA
gridgames.app,14286,14285.714285714286,NA
happysoulshop.com,14286,-14285.714285714286,-50.0%
harrypotter.fandom.com,14286,14285.714285714286,NA
hollywoodreporter.com,14286,14285.714285714286,NA
hotelcaesar.fandom.com,14286,14285.714285714286,NA
ikeahackers.net,14286,14285.714285714286,NA
Arrows – Puzzle Escape,14286,-42857.142857142855,-74.99999999999999%
kinogo.is,14286,0.0,0.0%
kjokkenjonas.com,14286,14285.714285714286,NA
lifeinnorway.net,14286,14285.714285714286,NA
Ball Sort Puzzle - Color Game,14286,-42857.142857142855,-74.99999999999999%
m.raskakcija.lt,14286,14285.714285714286,NA
mardomreport.net,14286,14285.714285714286,NA
medicinenet.com,14286,14285.714285714286,NA
Block Craft 3D: Building Games,14286,-42857.142857142855,-74.99999999999999%
movieweb.com,14286,14285.714285714286,NA
moviezine.no,14286,-14285.714285714286,-50.0%
narrative.visaguidenow.com,14286,14285.714285714286,NA
newsnovahub.com,14286,14285.714285714286,NA
no.tripadvisor.com,14286,14285.714285714286,NA
nypost.com,14286,14285.714285714286,NA
ok.co.uk,14286,14285.714285714286,NA
Brain Test: Tricky Puzzles,14286,-14285.714285714286,-50.0%
pokemondb.net,14286,0.0,0.0%
pokemongo.gishan.net,14286,0.0,0.0%
realityblurb.com,14286,14285.714285714286,NA
Bubble Witch 2 Saga,14286,14285.714285714286,NA
royaleapi.com,14286,-14285.714285714286,-50.0%
runrepeat.com,14286,0.0,0.0%
simplehomeedit.com,14286,14285.714285714286,NA
Business Inc Tycoon Simulator,14286,14285.714285714286,NA
thebigmansworld.com,14286,0.0,0.0%
thescribsandnibs.com,14286,14285.714285714286,NA
thisisanfield.com,14286,14285.714285714286,NA
tomshardware.com,14286,14285.714285714286,NA
turkishtv.co,14286,14285.714285714286,NA
vesselfinder.com,14286,-28571.42857142857,-66.66666666666666%
Classic Solitaire．,14286,14285.714285714286,NA
⋆FreeCell,14286,-28571.42857142857,-66.66666666666666%
word.tips,14286,14285.714285714286,NA
Classic Spider Solitaire Mania,14286,14285.714285714286,NA
Canasta - Offline Card Game,14286,0.0,0.0%
Color Blaze Shooter,14286,14285.714285714286,NA
Color Pop AI: Coloring Book,14286,14285.714285714286,NA
Color Maze Master,14286,-14285.714285714286,-50.0%
Color Up: Color By Number,14286,-14285.714285714286,-50.0%
Cottage Color,14286,14285.714285714286,NA
Cube Color Escape,14286,14285.714285714286,NA
Dog Rescue - Virtual Pet Games,14286,14285.714285714286,NA
Demus: Easy Music Streaming,14286,14285.714285714286,NA
Domino - Dominoes online game,14286,14285.714285714286,NA
DramaWave - Dramas & Reels,14286,14285.714285714286,NA
Drive and Park,14286,14285.714285714286,NA
Fight List - Categories Game,14286,14285.714285714286,NA
FR Legends,14286,14285.714285714286,NA
Fit Block 3D: Color Blast Jam,14286,14285.714285714286,NA
Fruit Merge™: Match Game,14286,-14285.714285714286,-50.0%
Geometry Dash World,14286,14285.714285714286,NA
Gown Color - Paint by number,14286,14285.714285714286,NA
Goods Challenge - Sort Master,14286,0.0,0.0%
Hay Day,14286,-14285.714285714286,-50.0%
Highway Truck Simulator Games,14286,14285.714285714286,NA
I Am Taxi Driver,14286,14285.714285714286,NA
Jigsaw Puzzles:Coloring Puzzle,14286,14285.714285714286,NA
Jewel Painter: Color by Number,14286,14285.714285714286,NA
Jigsort Puzzles,14286,14285.714285714286,NA
Little Farm Story: Idle Tycoon,14286,-14285.714285714286,-50.0%
Mahjong Jam: Tile Match,14286,-57142.857142857145,-80.0%
Marble Match Origin,14286,14285.714285714286,NA
Makeup Stylist -DIY Salon game,14286,14285.714285714286,NA
Match Match Match!,14286,0.0,0.0%
