Period: 07/27/2026 00:00:00 - 07/27/2026 23:00:00  UTC (+00:00)
Comparison Period: 07/25/2026 00:00:00 - 07/25/2026 23:00:00  UTC (+00:00)
Include Filters: Accepts JS[TRUE]; OS[Android]; Country[Spain]
Exclude Filters: 
Bulk Include Filters: 
Bulk Exclude Filters: 
OrderBy: Auctions DESC
Warning: Data truncated to top 5000 records
App Name,Auctions,Auctions CHG(abs),Auctions CHG(rel)
2 Player games : the Challenge,785714,57142.85714285716,7.843137254901966%
Screwdom 3D,771429,-299999.9999999999,-27.999999999999986%
Cardscapes™: Jigsaw Puzzle,771429,-1314285.7142857146,-63.01369863013699%
Triple Tile: Match Puzzle Game,771429,57142.85714285681,7.99999999999995%
Jigsaw Puzzles - Puzzle Games,771429,85714.28571428556,12.49999999999998%
Yarn Fever! Unravel Puzzle,757143,57142.85714285716,8.163265306122453%
Screw All Out - Jam Master,757143,185714.2857142858,32.500000000000014%
Amerigo,757143,228571.42857142852,43.243243243243235%
Blockudoku®: Block Puzzle Game,757143,114285.71428571397,17.777777777777725%
Color Aura: Paint by number,742857,-42857.14285714296,-5.454545454545466%
Dominoes,742857,171428.57142857148,30.000000000000014%
SoundCloud: The Music You Love,742857,385714.2857142857,107.99999999999999%
telecinco.es,742857,299999.9999999999,67.74193548387096%
"Block Color Mania, Puzzle Game",742857,285714.28571428545,62.49999999999996%
AS -  News and sports results,728571,214285.7142857146,41.66666666666674%
Chinchon,728571,200000.00000000012,37.837837837837874%
semana.es,728571,-300000.0,-29.166666666666668%
lne.es,728571,228571.42857142864,45.71428571428575%
Dream Mania - Match 3 Games,728571,57142.85714285704,8.510638297872326%
Sofascore: Live Sports Scores,728571,-914285.7142857146,-55.6521739130435%
Get Color - Water Sort Puzzle,714286,-85714.28571428556,-10.714285714285696%
Nonogram.com - Puzzle Games,714286,57142.85714285716,8.695652173913047%
Domino Legends: Classic Game,714286,-128571.42857142864,-15.254237288135599%
Shape Escape: Block Puzzle,714286,-257142.8571428575,-26.47058823529415%
MARCA: World Cup 2026,700000,-1000000.0000000006,-58.823529411764724%
Spider Solitaire,685714,-142857.1428571432,-17.241379310344858%
Mahjong Master: Daily Match,671429,-142857.14285714284,-17.543859649122805%
vanitatis.elconfidencial.com,657143,214285.7142857146,48.38709677419366%
Color Block Jam,657143,100000.00000000012,17.94871794871797%
Ball Sort Puzzle - Color Game,657143,28571.428571428638,4.545454545454557%
Mini Soccer Star,657143,-242857.1428571426,-26.984126984126966%
Soccer Superstar,657143,-671428.5714285714,-50.53763440860215%
Yi Home,642857,28571.42857142829,4.651162790697628%
Search It - Hidden Objects,642857,142857.14285714284,28.571428571428573%
Hexa 3D Game: Dream Hex® Sort,628571,100000.00000000012,18.91891891891895%
Number Clash - Math Game,628571,85714.28571428568,15.789473684210522%
clarin.com,628571,-214285.71428571444,-25.42372881355934%
okdiario.com,628571,-185714.2857142859,-22.807017543859672%
Hexa Sort,628571,71428.57142857136,12.820512820512814%
Cryptogram: Word Logic Puzzles,614286,185714.28571428574,43.33333333333335%
fotocasa.es,614286,-57142.857142857276,-8.51063829787236%
Seekee - Ai Search & Assistant,614286,-71428.5714285716,-10.416666666666691%
Alarmy - Alarm Clock & Sleep,600000,185714.28571428574,44.82758620689656%
lapalabradeldia.com,600000,357142.8571428571,147.0588235294117%
tablademareas.com,600000,300000.0,100.0%
Goods Triple Match: Sorting 3D,585714,171428.57142857148,41.37931034482761%
Radio FM,585714,399999.99999999994,215.3846153846153%
Hidden Object Games: Seek It,585714,-242857.14285714307,-29.310344827586228%
Word Connect - Words of Nature,585714,-285714.28571428603,-32.78688524590167%
Drop Escape: Color Puzzle,585714,85714.28571428574,17.142857142857157%
Block Craft 3D：Building Game,585714,-128571.42857142875,-18.00000000000003%
Magic Sort!,571429,28571.428571428754,5.263157894736878%
Fantasy Football - Biwenger,571429,257142.85714285704,81.81818181818181%
Idle Zombie Miner: Gold Tycoon,557143,-128571.42857142864,-18.75000000000001%
Blossom Sort® - Flower Games,557143,42857.1428571429,8.333333333333345%
Chai: Chat AI Platform,557143,242857.14285714272,77.27272727272722%
Scrabble® GO – Fun with Words!,557143,-185714.2857142859,-25.000000000000025%
Click Wood,542857,28571.428571428696,5.555555555555582%
Wool Frenzy: 3D Yarn Games,542857,328571.4285714283,153.33333333333317%
Tinder Dating App: Chat & Date,528571,28571.428571428638,5.714285714285729%
farodevigo.es,528571,214285.71428571426,68.18181818181817%
Tile Fun - Triple Puzzle Game,528571,-214285.71428571444,-28.846153846153868%
Unscrew Frenzy 3D,528571,199999.99999999983,60.86956521739125%
lavozdegalicia.es,528571,57142.8571428571,12.121212121212116%
ondacero.es,528571,-14285.714285714435,-2.6315789473684488%
Jigsolitaire,528571,157142.85714285698,42.307692307692264%
Talkie: Creative AI Community,528571,-228571.42857142864,-30.188679245283033%
Tile Family®:Match Puzzle Game,514286,-142857.14285714296,-21.739130434782627%
Water Sort Puzzle - Sort Color,514286,-214285.7142857145,-29.41176470588238%
Brilliant Sort™ Diamond Puzzle,500000,-200000.00000000006,-28.571428571428584%
Differences - Find & Spot It,500000,14285.71428571426,2.941176470588231%
Gossip Harbor: Merge & Story,500000,57142.8571428571,12.903225806451607%
Word Master,500000,199999.99999999983,66.6666666666666%
Web Video Cast | Browser to TV,485714,-242857.14285714267,-33.333333333333314%
OneFootball Live Soccer scores,485714,85714.28571428568,21.428571428571416%
Yahoo Mail: Email & Planner,485714,-100000.00000000023,-17.07317073170735%
elcorreo.com,485714,157142.85714285704,47.82608695652171%
informacion.es,485714,228571.42857142843,88.88888888888881%
Snake Clash!,485714,171428.5714285713,54.54545454545451%
Local Weather: Live Forecast,485714,-128571.4285714287,-20.930232558139558%
Car Jam,471429,-71428.57142857136,-13.157894736842094%
Audiomack: Music Downloader,471429,14285.714285714319,3.125000000000008%
Tetris®,471429,71428.57142857154,17.857142857142893%
Letterboxd,471429,-42857.1428571429,-8.333333333333343%
Merge Cooking®,471429,-142857.14285714284,-23.25581395348837%
lasexta.com,471429,71428.57142857142,17.85714285714286%
Water Sort! Color Sort Puzzle,471429,-57142.857142856985,-10.810810810810787%
Ludo Club - Fun Dice Game,471429,-257142.8571428575,-35.29411764705886%
antena3.com,457143,-14285.714285714203,-3.0303030303030134%
Tumblr: Social Media & Art,457143,242857.14285714272,113.33333333333326%
Mahjong Triple - Match 3 Tile,457143,-242857.14285714284,-34.693877551020414%
Art Puzzle - Puzzle Games,457143,57142.85714285704,14.285714285714263%
Emisoras Colombianas,457143,-42857.14285714284,-8.57142857142857%
biwenger.as.com,457143,14285.714285714144,3.225806451612872%
FotMob - Soccer Live Scores,442857,-328571.4285714285,-42.59259259259259%
Head Ball 2 - Online Soccer,442857,-200000.00000000012,-31.111111111111125%
Decor Life - Home Design Game,442857,114285.7142857142,34.782608695652144%
Color Cube Match: Sort Puzzle,442857,-85714.28571428562,-16.216216216216203%
Block Puzzle,442857,-142857.1428571429,-24.390243902439035%
Double Tile!,442857,14285.714285714203,3.333333333333315%
Food Hunt: Pixel Puzzle,428571,-71428.57142857119,-14.285714285714246%
Video Editor & Maker - InShot,428571,214285.71428571414,99.99999999999991%
Water Sort: Color Tube Puzzle,428571,14285.714285714144,3.4482758620689316%
Flightradar24 Flight Tracker,428571,-214285.71428571455,-33.33333333333338%
Tiledom,414286,-85714.28571428556,-17.142857142857117%
Jewel Color Sort: Diamond Game,414286,142857.14285714272,52.63157894736836%
CodyCross: Crossword Puzzles,414286,-342857.14285714296,-45.28301886792455%
µTorrent®- Torrent Downloader,414286,-114285.71428571438,-21.621621621621642%
Solitaire - Classic Card Game,414286,-114285.7142857142,-21.621621621621617%
Play Shots,400000,214285.71428571426,115.38461538461536%
mister.mundodeportivo.com,400000,114285.71428571432,40.00000000000002%
Crossword Daily - Word Puzzle,400000,57142.85714285722,16.666666666666693%
Pillow Chase Home App,400000,185714.28571428568,86.66666666666663%
Brain Puzzle: Tricky Quest,400000,114285.7142857142,39.999999999999964%
Dominoes: Classic Dominos Game,400000,-314285.71428571426,-44.0%
Rummikub®,400000,57142.85714285716,16.666666666666675%
Fruit Merge™: Match Game,400000,28571.428571428638,7.692307692307713%
Mob Control,400000,271428.57142857136,211.11111111111103%
WeWard - Walk & Earn Rewards,400000,114285.71428571409,39.99999999999993%
Daily Number Match,385714,-400000.00000000035,-50.909090909090935%
JustPlay: Earn Money or Donate,385714,0.0,0.0%
Cake Sort - Color Puzzle Game,385714,171428.57142857136,79.99999999999994%
Tidy X,385714,-57142.85714285716,-12.90322580645162%
Bus Out,371429,-171428.57142857142,-31.57894736842105%
Empires & Puzzles: Match-3 RPG,371429,100000.0,36.8421052631579%
Kik — Messaging & Chat App,371429,-242857.14285714278,-39.53488372093023%
Wool Puzzle 3D,371429,114285.71428571423,44.444444444444414%
Jigsaw Puzzles for Adults,371429,-42857.14285714284,-10.344827586206893%
Unscrew Nuts Sort®: Pin Puzzle,371429,-157142.85714285704,-29.729729729729723%
BestNovel - Novel Story Reader,371429,57142.85714285704,18.181818181818148%
Fluffy Drop,371429,-85714.28571428568,-18.749999999999996%
Jigsaw Drop: Solitaire Puzzle,371429,142857.1428571427,62.499999999999915%
elplural.com,357143,-228571.4285714284,-39.02439024390242%
Paint by Number: Coloring Game,357143,-85714.28571428556,-19.35483870967739%
ShortMax - Watch Dramas & Show,357143,-199999.99999999988,-35.897435897435884%
Step Counter - Pedometer,357143,-157142.85714285687,-30.555555555555518%
Bible Offline-KJV Holy Bible,357143,-314285.7142857143,-46.808510638297875%
Color Maze,357143,-0.00000000005820766091346741,-1.6298145055770873E-14%
Triple Match City,357143,114285.7142857142,47.05882352941172%
Vehicle Masters,357143,-185714.28571428562,-34.210526315789465%
elcomercio.es,357143,99999.99999999994,38.888888888888864%
elperiodicoextremadura.com,357143,85714.28571428568,31.578947368421037%
2248 - Numbers Game 2048,357143,-185714.2857142855,-34.21052631578945%
1DM: Browser & Video Download,357143,257142.85714285704,257.142857142857%
eleconomista.es,342857,14285.714285714377,4.34782608695655%
SPORT,342857,114285.71428571429,49.99999999999999%
Word Crack 2 (Apalabrados 2),342857,-500000.00000000006,-59.32203389830509%
"CamScanner- scanner, PDF maker",342857,285714.2857142857,499.9999999999999%
Cube Tap Sort,342857,114285.71428571423,49.99999999999997%
Bird Sort 2: Color Puzzle,342857,42857.14285714284,14.28571428571428%
Tile Home-Match Puzzle Games,342857,-157142.85714285698,-31.42857142857141%
Velvet Tiles,342857,-85714.28571428568,-19.999999999999996%
Clockmaker: Jewel Match 3 Game,342857,-85714.28571428574,-20.00000000000001%
Bubble Shooter Rainbow,342857,42857.14285714278,14.28571428571426%
Car Out! Traffic Parking Games,342857,-28571.42857142858,-7.692307692307697%
Car Jam Solver: Traffic Jam,342857,28571.428571428405,9.090909090909037%
Jigsaw Block Sort,328571,-14285.714285714203,-4.166666666666643%
tripadvisor.es,328571,-242857.14285714267,-42.49999999999998%
Ocean Block Shoot,328571,14285.71428571426,4.545454545454538%
3D Bubble Shoot - ASMR Game,328571,-28571.42857142858,-8.000000000000004%
TDS - Tower Destiny Survive,314286,-128571.42857142852,-29.03225806451612%
Lark Player:Music Player & MP3,314286,28571.42857142852,9.999999999999982%
My Little Universe,314286,185714.28571428568,144.44444444444437%
Opera Mini: Fast Web Browser,314286,-28571.42857142852,-8.33333333333332%
elnacional.cat,314286,-214285.71428571414,-40.540540540540526%
Crossmath® - Math Puzzle Games,314286,0.0,0.0%
Domino Classic Online,314286,128571.42857142852,69.2307692307692%
Goods 3D Sorting: Match Games,314286,-285714.28571428574,-47.61904761904763%
atlas.taboolanews.com,314286,-171428.57142857136,-35.29411764705882%
Challenges Alarm Clock,300000,171428.57142857148,133.33333333333337%
Daily Mahjong Match,300000,-142857.14285714278,-32.25806451612902%
FUTBIN FC 26 Evolutions & More,300000,-99999.99999999994,-24.999999999999986%
Goods Master 3D: Puzzle Games,300000,71428.57142857148,31.250000000000018%
Weather&Rain: Weather Forecast,300000,-42857.14285714278,-12.499999999999979%
Easy Words - Word Puzzle Games,300000,-28571.42857142852,-8.695652173913029%
HiWaifu: AI Friend & Waifu Hub,300000,0.0,0.0%
Pizza Ready!,300000,0.0,0.0%
Marble Sort! - Color Puzzle,300000,-14285.71428571426,-4.545454545454538%
Subway Surfers,300000,-128571.4285714284,-29.99999999999997%
Paper.io 2,300000,-257142.8571428568,-46.15384615384612%
cope.es,300000,42857.14285714281,16.666666666666643%
"Picsart AI Photo Editor, Video",300000,-57142.8571428571,-15.99999999999999%
Vita Solitaire for Seniors,300000,142857.14285714284,90.90909090909089%
Bus Escape: Traffic Jam,300000,157142.85714285713,109.99999999999999%
levante-emv.com,300000,-85714.28571428574,-22.222222222222232%
PDF Reader - PDF Viewer,300000,142857.14285714278,90.90909090909085%
Solitaire: Card Games,285714,71428.57142857145,33.33333333333334%
Wapo: Gay Dating App for Men,285714,-242857.14285714267,-45.94594594594592%
dailymail.com,285714,157142.85714285716,122.22222222222223%
8 Ball Pool,285714,14285.71428571426,5.263157894736832%
Dice Dreams™️,285714,-14285.71428571426,-4.761904761904754%
theobjective.com,285714,-171428.57142857136,-37.499999999999986%
lasprovincias.es,285714,-128571.4285714284,-31.03448275862066%
nationalgeographic.com.es,285714,85714.28571428571,42.85714285714285%
Jigsaw Link Puzzles,285714,-85714.28571428556,-23.076923076923045%
Pet Rescue Saga,285714,-99999.99999999988,-25.925925925925903%
Screw Sort Puzzle: Pin Jam 3D,285714,85714.28571428571,42.85714285714285%
Screwzle 3D: Screw Puzzle,285714,-114285.7142857142,-28.57142857142856%
Fun Mahjong Match,271429,57142.85714285716,26.66666666666667%
Mahjong Hybrid: Match & Relax,271429,-142857.14285714272,-34.48275862068963%
Happy Screw Trip 3D: ASMR,271429,171428.57142857148,171.4285714285715%
Merge Fashion: Romance Story,271429,-171428.5714285713,-38.70967741935482%
Screw Master®: Nuts Jam Puzzle,271429,114285.71428571432,72.72727272727275%
Spider Solitaire: Card Games,271429,142857.1428571429,111.11111111111111%
Sudoku Blast!,271429,-14285.71428571426,-4.999999999999991%
Word Search!,271429,-14285.71428571426,-4.999999999999991%
noticiasdenavarra.com,271429,-71428.5714285713,-20.833333333333304%
Brick Blast - Ball Breaker,271429,157142.85714285716,137.5%
superdeporte.es,271429,157142.85714285716,137.5%
Cookingo: Perfect Meal,271429,-57142.85714285704,-17.391304347826058%
laopiniondemalaga.es,271429,28571.42857142858,11.764705882352944%
Football League 2026,271429,-114285.71428571414,-29.629629629629598%
genius.com,271429,-14285.71428571426,-4.999999999999991%
Associations - Colorwood Game,271429,0.00000000005820766091346741,2.1444927704961677E-14%
Snake.io - Fun Snake .io Games,271429,28571.42857142852,11.764705882352919%
futbolfantasy.com,271429,28571.42857142852,11.764705882352919%
Aplasta Palabras: Word Games,257143,-142857.1428571428,-35.7142857142857%
Buns and Bounce Home Screen,257143,28571.42857142861,12.500000000000016%
Calculator Plus with History,257143,57142.85714285716,28.571428571428577%
Girl Rescue: Dragon Out!,257143,42857.1428571429,20.00000000000002%
Goods Challenge - Sort Master,257143,14285.71428571429,5.882352941176472%
Goods Triple Sort: Puzzle Game,257143,114285.71428571432,80.00000000000003%
My Supermarket Simulator 3D®,257143,14285.71428571429,5.882352941176472%
Truecaller: Spam Call Blocker,257143,-28571.42857142855,-9.999999999999991%
Screw Project: ASMR Home,257143,28571.42857142858,12.500000000000002%
Water SortPuz 3D: Color Sort,257143,114285.71428571432,80.00000000000003%
Yi iot,257143,-28571.42857142855,-9.999999999999991%
eldebate.com,257143,71428.57142857145,38.46153846153847%
eltiempo.es,257143,-14285.71428571429,-5.263157894736843%
Pixel Art - Color by Number,257143,28571.42857142858,12.500000000000002%
laprovincia.es,257143,57142.85714285716,28.571428571428577%
lavanguardia.com,257143,-299999.99999999977,-53.846153846153825%
1 2 3 4 Player Games - Offline,257143,-85714.2857142856,-24.99999999999997%
Next bus Barcelona,257143,71428.57142857145,38.46153846153847%
"9GAG: Funny GIF, Meme & Video",257143,-57142.85714285707,-18.181818181818162%
ATLAS:EARTH - Fun Cashback,257143,-28571.42857142855,-9.999999999999991%
dailymotion.com,257143,-71428.57142857148,-21.739130434782616%
AstraNovel - Infinite Books,242857,85714.28571428574,54.54545454545456%
Cat Defenders: Shelling Snake,242857,71428.57142857145,41.66666666666667%
Coloring Book: Color by Number,242857,28571.42857142858,13.333333333333336%
Onet Puzzle - Tile Match Game,242857,-85714.28571428562,-26.086956521739104%
Colony Flow!,242857,57142.85714285716,30.769230769230777%
LiveScore: Live Sports Scores,242857,-28571.42857142858,-10.526315789473687%
Pedometer - Step Counter,242857,-114285.71428571426,-31.99999999999999%
Pur Video Downloader,242857,-71428.5714285713,-22.727272727272695%
Stealth Master: Assassin Ninja,242857,28571.42857142858,13.333333333333336%
Tile Voyage:Match Puzzle,242857,-214285.7142857141,-46.87499999999998%
Traffic 3D Parking: Escape Jam,242857,28571.42857142858,13.333333333333336%
cronicabalear.es,242857,-71428.57142857142,-22.727272727272723%
Harry Potter: Puzzles & Spells,242857,-99999.99999999994,-29.16666666666665%
elperiodicodearagon.com,242857,0.0,0.0%
hola.com,242857,85714.28571428574,54.54545454545456%
Word Search - Word Puzzle Game,242857,-57142.8571428571,-19.047619047619033%
motosan.es,242857,71428.57142857145,41.66666666666667%
imo-International Calls & Chat,242857,128571.4285714286,112.50000000000001%
poki.com,242857,-185714.28571428568,-43.33333333333332%
Arrow Puzzle - Arrow Madness,242857,-171428.5714285713,-41.379310344827566%
Ball Sort Magic: Color Puzzle,242857,-71428.57142857145,-22.72727272727273%
Take Off Bolts: Screw Puzzle,242857,85714.28571428571,54.54545454545454%
forocoches.com,242857,28571.42857142855,13.333333333333321%
Bubble Shooter And Friends,228571,-85714.28571428565,-27.272727272727256%
Color Knitzy,228571,42857.14285714287,23.076923076923084%
Eatventure,228571,-28571.42857142855,-11.111111111111102%
Bubble Witch 3 Saga,228571,-71428.57142857139,-23.809523809523796%
Hole U Can Eat Home App,228571,85714.28571428574,60.000000000000014%
Profile Perfect,228571,-57142.85714285713,-19.999999999999993%
Bubble Word Jam,228571,-71428.57142857145,-23.80952380952381%
libertaddigital.com,228571,71428.57142857145,45.45454545454546%
DOP 5: Delete One Part,228571,100000.00000000001,77.77777777777777%
Wordscapes: Word puzzle game,228571,57142.85714285716,33.33333333333334%
Beauty Blast: Makeover & Story,228571,14285.71428571429,6.666666666666668%
BonusTV Lite,228571,171428.57142857148,300.0000000000001%
Yoga Flex Home App,228571,-114285.7142857142,-33.333333333333314%
Pure Color by Number Book,228571,-157142.85714285704,-40.740740740740726%
Business Empire: RichMan,214286,28571.42857142858,15.384615384615389%
Chess - Offline Board Game,214286,-42857.14285714287,-16.66666666666667%
Chess Master: Board Game,214286,-28571.42857142858,-11.764705882352944%
